location	LR	alpha
7043306.339982	0.088098	9.957105e-03
7048308.469485	0.111425	2.607042e-01
7053310.598988	0.033487	3.768708e-02
7058312.728491	0.610229	1.936084e-02
7063314.857993	0.029800	3.546114e-01
7068316.987496	0.006283	3.113204e-02
7073319.116999	0.109279	7.899541e-02
7078321.246502	16.015802	4.625923e-04
7083323.376005	0.283737	2.179582e-02
7088325.505508	0.105467	1.662405e-01
7093327.635010	10.616256	3.980657e-04
7098329.764513	2.549901	1.215797e-03
7103331.894016	0.003479	3.223764e+00
7108334.023519	0.266028	2.902473e-02
7113336.153022	3.015034	9.227868e-03
7118338.282525	2.310778	2.085849e-02
7123340.412027	53.045047	3.651244e-04
7128342.541530	0.029933	1.068967e-02
7133344.671033	1.363666	9.154922e-03
7138346.800536	24.503518	5.169762e-04
7143348.930039	6.204119	1.747871e-03
7148351.059542	10.799728	2.437398e-04
7153353.189044	0.558111	4.315032e-03
7158355.318547	0.232598	2.529205e-02
7163357.448050	1.100739	5.204589e-03
7168359.577553	26.789361	1.296311e-04
7173361.707056	0.000000	2.971618e-02
7178363.836558	4.376356	9.426228e-05
7183365.966061	0.220001	1.480196e-02
7188368.095564	8.955520	2.109130e-04
7193370.225067	0.083804	3.609208e-02
7198372.354570	0.528889	5.061351e-03
7203374.484073	0.045121	4.506621e-02
7208376.613575	9.023398	2.018054e-03
7213378.743078	0.289397	2.071747e-03
7218380.872581	7.007027	5.016609e-04
7223383.002084	1.027525	1.353070e-03
7228385.131587	7.148417	2.396285e-04
7233387.261090	0.251128	2.349007e-03
7238389.390592	0.028434	9.484904e-02
7243391.520095	2.221211	6.089249e-04
7248393.649598	1.676808	8.306663e-04
7253395.779101	6.557996	8.724183e-04
7258397.908604	5.915279	5.837752e-04
7263400.038107	9.554267	7.193412e-04
7268402.167609	0.384496	1.345240e-01
7273404.297112	0.087918	3.941759e-03
7278406.426615	0.003479	3.805470e-01
7283408.556118	3.543434	3.579962e-04
7288410.685621	2.814798	3.005699e-03
7293412.815124	0.021028	2.864168e-01
7298414.944626	0.324225	1.888053e-01
7303417.074129	0.292073	6.680957e-02
7308419.203632	0.898763	4.164019e-02
7313421.333135	0.000000	8.591875e-02
7318423.462638	14.846894	3.635233e-04
7323425.592141	2.928564	3.022837e-04
7328427.721643	1.937760	4.906673e-03
7333429.851146	5.770760	1.054009e-03
7338431.980649	1.246560	5.874465e-03
7343434.110152	6.185712	6.786117e-04
7348436.239655	5.575321	3.951899e-04
7353438.369157	0.003873	1.561874e-02
7358440.498660	0.097618	1.716368e-02
7363442.628163	4.088389	1.990952e-03
7368444.757666	0.161013	6.129491e-03
7373446.887169	0.033038	7.686617e-01
7378449.016672	0.050725	1.611272e-01
7383451.146174	0.126292	2.646797e-02
7388453.275677	0.000028	2.737899e-01
7393455.405180	0.164739	3.450653e-03
7398457.534683	0.318111	9.322220e-02
7403459.664186	0.232582	5.279096e-03
7408461.793689	0.572722	1.960690e-01
7413463.923191	0.029579	5.753121e-01
7418466.052694	0.589503	1.275233e-02
7423468.182197	0.008243	2.008467e+00
7428470.311700	0.004227	3.147437e-01
7433472.441203	0.008885	1.151762e-01
7438474.570706	0.006203	3.726603e-02
7443476.700208	0.667422	1.384991e-02
7448478.829711	0.000000	4.585353e-01
7453480.959214	0.390009	4.740238e-03
7458483.088717	0.199567	1.302138e-02
7463485.218220	0.178500	2.120728e-02
7468487.347723	0.002903	2.321122e-03
7473489.477225	0.030016	7.067474e-01
7478491.606728	2.570455	1.041678e-02
7483493.736231	0.000000	9.295312e+00
7488495.865734	2.796308	1.575026e-03
7493497.995237	0.000000	1.715453e+00
7498500.124740	0.050335	6.461047e-02
7503502.254242	0.000000	6.037865e-02
7508504.383745	0.029579	4.382459e+00
7513506.513248	2.908240	8.632238e-04
7518508.642751	0.084110	7.342037e-02
7523510.772254	0.364796	1.115673e-02
7528512.901756	0.918071	5.978974e-03
7533515.031259	4.799285	4.559534e-03
7538517.160762	0.102840	1.106481e-02
7543519.290265	0.004227	2.119400e+00
7548521.419768	0.162601	6.656050e-02
7553523.549271	3.276003	3.623335e-03
7558525.678773	0.000013	8.170609e-03
7563527.808276	0.919894	4.874325e-03
7568529.937779	2.082815	8.742939e-03
7573532.067282	0.446855	1.920324e-02
7578534.196785	0.011038	1.361060e-01
7583536.326288	0.000000	1.918632e-02
7588538.455790	0.000000	1.115820e-01
7593540.585293	0.007917	7.021653e-01
7598542.714796	2.054735	1.689759e-03
7603544.844299	0.238929	1.486204e-03
7608546.973802	0.207175	2.348721e-02
7613549.103305	0.031945	1.139771e-01
7618551.232807	0.167975	1.551366e-02
7623553.362310	4.394566	7.444178e-04
7628555.491813	0.098251	9.500962e-02
7633557.621316	0.912262	2.202204e-02
7638559.750819	0.159923	2.457558e-01
7643561.880322	0.036853	3.379363e-02
7648564.009824	2.285646	5.303186e-03
7653566.139327	0.041284	9.723093e-02
7658568.268830	0.416164	2.884021e-02
7663570.398333	1.531539	7.964741e-04
7668572.527836	0.876439	8.545311e-03
7673574.657338	0.254215	2.380358e-01
7678576.786841	0.016918	3.948639e-03
7683578.916344	0.411595	1.803403e-02
7688581.045847	0.018828	7.060432e-02
7693583.175350	0.099825	1.636971e+00
7698585.304853	0.010740	2.309604e-01
7703587.434355	0.088094	3.006676e-02
7708589.563858	0.505004	1.784406e-01
7713591.693361	0.172883	2.186900e-02
7718593.822864	0.086830	6.711767e-01
7723595.952367	0.280583	1.288245e-02
7728598.081870	0.369858	7.488093e-02
7733600.211372	0.004961	1.870198e-01
7738602.340875	0.011337	1.426102e-02
7743604.470378	0.000018	7.320204e-01
7748606.599881	0.094574	1.415637e-01
7753608.729384	0.446994	6.953866e-03
7758610.858887	0.030841	6.998786e-01
7763612.988389	0.030016	1.272491e-01
7768615.117892	0.038143	1.223268e-02
7773617.247395	0.072151	9.756606e-02
7778619.376898	1.064431	3.321961e-02
7783621.506401	0.194423	1.314608e-03
7788623.635904	19.225689	1.264208e-03
7793625.765406	0.118790	6.317104e-03
7798627.894909	0.014548	5.632637e-02
7803630.024412	2.727007	7.276490e-03
7808632.153915	0.005660	3.123977e-01
7813634.283418	0.005670	5.070693e-02
7818636.412921	8.641673	9.541988e-04
7823638.542423	0.024125	3.926377e-02
7828640.671926	0.059403	4.566345e-01
7833642.801429	0.788661	4.460703e-02
7838644.930932	0.380593	6.251705e-02
7843647.060435	0.036633	1.149564e-01
7848649.189937	0.121859	4.416910e-01
7853651.319440	0.029946	9.585006e-02
7858653.448943	1.000748	3.745083e-03
7863655.578446	0.007917	5.687734e+00
7868657.707949	0.214071	1.832214e-02
7873659.837452	0.363282	2.431919e-01
7878661.966954	0.099883	1.899214e-01
7883664.096457	0.781334	1.951970e-03
7888666.225960	0.003848	1.417325e-02
7893668.355463	0.031160	2.033944e-01
7898670.484966	0.066844	1.411010e-02
7903672.614469	4.512279	1.304173e-03
7908674.743971	0.000000	2.819531e+00
7913676.873474	0.232044	2.991597e-02
7918679.002977	2.375964	2.463332e-03
7923681.132480	0.685803	1.337122e-02
7928683.261983	0.063779	5.654900e-01
7933685.391486	0.056002	1.716717e-02
7938687.520988	0.077297	2.442876e-02
7943689.650491	0.002541	4.112242e-02
7948691.779994	0.063791	1.984736e+00
7953693.909497	0.094288	1.070065e-01
7958696.039000	0.387473	1.287917e-02
7963698.168503	0.388226	1.032590e-03
7968700.298005	0.752102	9.932614e-03
7973702.427508	14.870395	2.328997e-04
7978704.557011	9.424875	2.232302e-04
7983706.686514	10.998054	7.818081e-04
7988708.816017	0.015186	2.799009e-01
7993710.945519	1.533762	3.527722e-03
7998713.075022	4.414112	4.328459e-04
8003715.204525	12.433708	1.483689e-04
8008717.334028	1.793904	1.400954e-02
8013719.463531	0.678284	9.123947e-04
8018721.593034	1.762796	1.948767e-03
8023723.722536	21.821545	1.932647e-04
8028725.852039	5.272334	9.031570e-03
8033727.981542	83.319106	9.420288e-05
8038730.111045	120.625065	5.964236e-05
8043732.240548	0.872883	8.081438e-04
8048734.370051	0.000000	1.800992e-01
8053736.499553	0.012835	1.884516e-02
8058738.629056	45.014594	1.479425e-04
8063740.758559	0.000018	1.734850e+00
8068742.888062	0.030290	7.957773e-02
8073745.017565	0.009915	1.149261e+00
8078747.147068	0.896091	1.837349e-03
8083749.276570	0.168511	2.146922e-03
8088751.406073	0.046903	1.027120e-02
8093753.535576	51.369255	1.233320e-04
8098755.665079	0.105734	1.911807e-02
8103757.794582	0.319259	9.598030e-04
8108759.924085	1.347487	3.411270e-02
8113762.053587	29.481160	3.994445e-04
8118764.183090	0.797200	7.471619e-04
8123766.312593	0.396090	2.693799e-02
8128768.442096	0.007917	5.423459e+00
8133770.571599	0.075919	2.503240e-03
8138772.701102	0.699705	2.104366e-02
8143774.830604	0.000762	1.398469e-01
8148776.960107	0.357501	7.458011e-02
8153779.089610	4.062589	1.260648e-03
8158781.219113	0.011108	1.779412e-01
8163783.348616	0.867779	2.162753e-03
8168785.478118	0.000227	1.363114e-01
8173787.607621	0.057043	8.301958e-03
8178789.737124	0.010780	8.463088e+00
8183791.866627	0.000424	2.001255e-02
8188793.996130	0.000400	5.194267e-02
8193796.125633	0.000000	4.305032e-01
8198798.255135	0.000000	1.453641e+00
8203800.384638	0.364922	1.926370e-03
8208802.514141	0.007167	4.899227e-02
8213804.643644	0.028434	4.323668e-01
8218806.773147	0.981339	5.166190e-03
8223808.902650	0.011177	3.850156e-03
8228811.032152	2.079256	1.748163e-03
8233813.161655	4.002495	1.256875e-04
8238815.291158	0.005989	2.221756e-01
8243817.420661	3.661821	3.828671e-03
8248819.550164	0.076114	6.741159e-02
8253821.679667	0.046345	4.834139e+00
8258823.809169	0.431755	1.880190e-03
8263825.938672	0.003479	3.070394e+00
8268828.068175	8.876279	2.962879e-04
8273830.197678	1.016526	1.634572e-03
8278832.327181	0.092071	4.810939e-02
8283834.456684	8.575641	1.229419e-04
8288836.586186	1.252686	2.502360e-04
8293838.715689	6.801511	1.061261e-03
8298840.845192	7.391581	4.534833e-03
8303842.974695	0.093110	6.800630e-03
8308845.104198	4.985978	1.460914e-03
8313847.233701	0.000000	2.851940e-02
8318849.363203	0.415469	1.588809e-03
8323851.492706	0.151993	1.910071e-02
8328853.622209	4.713775	2.491916e-03
8333855.751712	0.005737	1.215021e-02
8338857.881215	3.453731	1.084004e-02
8343860.010717	0.078421	1.500412e+00
8348862.140220	6.500403	1.332644e-03
8353864.269723	0.062633	2.695217e-03
8358866.399226	0.018480	2.107386e-01
8363868.528729	0.756816	1.184539e-03
8368870.658232	0.000000	2.469437e-01
8373872.787734	0.193324	1.524245e-02
8378874.917237	0.388078	1.175661e-02
8383877.046740	0.031636	3.214303e+01
8388879.176243	0.083321	5.130699e-02
8393881.305746	0.859506	2.787475e-03
8398883.435249	0.344310	3.673024e-03
8403885.564751	0.053619	3.140853e-02
8408887.694254	0.004227	1.638042e-01
8413889.823757	108.566517	1.245536e-04
8418891.953260	0.816842	1.598366e-02
8423894.082763	0.819016	4.321148e-02
8428896.212266	1.482498	2.655584e-03
8433898.341768	0.000921	1.531587e-02
8438900.471271	0.168581	1.792726e-01
8443902.600774	5.031439	2.621145e-04
8448904.730277	0.352350	2.682051e-02
8453906.859780	3.027991	1.126105e-02
8458908.989283	0.021686	2.115923e-01
8463911.118785	0.003892	2.876335e-01
8468913.248288	1.253594	1.525068e-02
8473915.377791	1.151755	3.059749e-02
8478917.507294	0.036875	8.645271e-03
8483919.636797	1.241604	1.808041e-03
8488921.766299	0.083315	1.911109e-02
8493923.895802	0.354111	9.889782e-03
8498926.025305	0.000000	1.481945e-01
8503928.154808	5.063453	2.545103e-03
8508930.284311	0.349881	7.043733e-02
8513932.413814	0.082302	5.160567e-02
8518934.543316	0.151846	5.992745e-03
8523936.672819	0.339320	5.742524e-03
8528938.802322	0.203134	4.559063e-03
8533940.931825	3.663925	3.150453e-04
8538943.061328	0.018666	5.254511e-03
8543945.190831	0.602347	6.037773e-02
8548947.320333	12.068121	8.034447e-04
8553949.449836	0.369819	3.711713e-01
8558951.579339	30.996757	4.222692e-04
8563953.708842	0.025625	2.205834e-02
8568955.838345	0.187552	1.254232e-02
8573957.967848	0.225111	3.924187e-03
8578960.097350	0.925509	6.983813e-03
8583962.226853	0.525908	4.531894e-03
8588964.356356	0.006593	4.587107e-01
8593966.485859	0.086070	1.189556e-01
8598968.615362	0.487443	2.423944e-02
8603970.744865	0.051904	1.307562e-01
8608972.874367	0.001548	2.648589e-02
8613975.003870	12.636649	4.491974e-04
8618977.133373	0.215625	4.664739e-02
8623979.262876	0.406857	1.531308e-02
8628981.392379	0.012803	8.269801e-01
8633983.521882	0.804798	9.272146e-04
8638985.651384	0.182317	1.913361e-02
8643987.780887	0.018305	2.122555e-02
8648989.910390	0.003479	9.327548e-01
8653992.039893	0.007866	1.847317e-01
8658994.169396	0.035713	1.732739e-01
8663996.298898	0.078334	4.915101e-02
8668998.428401	0.003794	1.526951e-02
8674000.557904	0.137157	8.899570e-03
8679002.687407	0.787314	2.698659e-03
8684004.816910	4.677375	3.326666e-03
8689006.946413	0.020050	3.008408e-02
8694009.075915	0.041963	2.415447e-01
8699011.205418	0.365097	2.411053e-02
8704013.334921	0.740475	4.977488e-02
8709015.464424	0.294938	2.765557e-01
8714017.593927	0.326856	3.685209e-02
8719019.723430	6.448482	7.171739e-04
8724021.852932	0.000018	2.228941e+00
8729023.982435	0.455957	6.079658e-02
8734026.111938	0.016450	3.515347e-02
8739028.241441	0.098961	6.470729e-03
8744030.370944	0.000018	4.488441e-01
8749032.500447	0.595125	1.954523e-02
8754034.629949	0.148152	4.643349e-02
8759036.759452	1.161766	1.006384e-02
8764038.888955	9.474613	4.217833e-04
8769041.018458	0.059129	5.322838e-01
8774043.147961	1.407423	4.415062e-03
8779045.277464	0.044569	1.250942e-01
8784047.406966	0.034129	1.328534e-01
8789049.536469	0.000000	9.572075e-01
8794051.665972	0.109465	1.231716e-01
8799053.795475	2.939545	3.732597e-03
8804055.924978	0.004788	1.507510e-01
8809058.054481	0.008320	9.442695e-03
8814060.183983	1.671479	1.652967e-02
8819062.313486	0.000124	1.289862e-01
8824064.442989	4.152851	7.827715e-04
8829066.572492	0.787340	3.307855e-02
8834068.701995	0.000000	7.864286e-01
8839070.831497	1.096522	1.494460e-04
8844072.961000	34.445825	8.595453e-05
8849075.090503	7.965073	3.706152e-03
8854077.220006	101.718187	4.289137e-05
8859079.349509	73.247077	4.148769e-05
8864081.479012	95.696735	3.974597e-05
8869083.608514	1.897098	4.318633e-03
8874085.738017	32.755886	6.470662e-05
8879087.867520	6.350408	1.769341e-03
8884089.997023	0.724182	1.797078e-04
8889092.126526	0.013076	1.767179e-02
8894094.256029	1.157193	1.177482e-02
8899096.385531	0.250304	6.209151e-03
8904098.515034	0.003472	1.342166e-01
8909100.644537	9.757204	7.303310e-04
8914102.774040	0.218736	1.518203e-02
8919104.903543	0.038548	2.003119e-01
8924107.033046	1.596777	3.185889e-02
8929109.162548	0.016681	9.267236e-01
8934111.292051	0.000000	1.737027e-01
8939113.421554	22.999962	2.281991e-04
8944115.551057	0.126824	2.410080e-02
8949117.680560	0.146424	7.579327e-03
8954119.810063	45.320539	4.363939e-04
8959121.939565	8.987039	5.959851e-04
8964124.069068	0.342628	2.738249e-02
8969126.198571	0.021861	1.460207e-01
8974128.328074	0.007977	2.202337e-02
8979130.457577	0.057913	2.449853e-02
8984132.587079	0.000000	2.775125e-02
8989134.716582	0.180913	1.236787e-02
8994136.846085	0.035013	8.435127e-03
8999138.975588	7.532993	1.460556e-04
9004141.105091	0.137019	7.636408e-02
9009143.234594	0.000567	2.084008e-01
9014145.364096	0.363775	8.544530e-04
9019147.493599	7.210235	7.228564e-04
9024149.623102	120.900542	2.869269e-05
9029151.752605	246.349112	2.227124e-05
9034153.882108	394.215547	2.155699e-05
9039156.011611	419.428369	2.339104e-05
9044158.141113	315.828495	2.698106e-05
9049160.270616	100.870433	5.194931e-05
9054162.400119	17.668392	1.229565e-03
9059164.529622	0.340226	3.611711e-02
9064166.659125	0.565349	8.134384e-03
9069168.788628	0.198700	2.849133e-01
9074170.918130	40.249854	2.885828e-04
9079173.047633	126.220067	4.164877e-05
9084175.177136	104.281537	8.595536e-05
9089177.306639	0.010724	6.268691e-02
9094179.436142	127.253321	6.552527e-05
9099181.565645	0.706371	6.030602e-02
9104183.695147	1.435880	2.750363e-02
9109185.824650	0.613139	8.293346e-02
9114187.954153	0.000000	1.518107e-01
9119190.083656	0.029182	9.618688e-02
9124192.213159	0.000000	6.971411e-01
9129194.342662	0.000360	1.322658e+00
9134196.472164	1.963858	1.147873e-02
9139198.601667	3.816081	7.385115e-03
9144200.731170	1.369996	3.243209e-03
9149202.860673	0.000000	1.618575e-01
9154204.990176	2.115578	1.007653e-03
9159207.119678	0.147642	3.260371e-02
9164209.249181	0.204431	5.363551e-02
9169211.378684	0.000000	2.118530e-01
9174213.508187	0.004154	4.886056e-02
9179215.637690	4.043599	3.551257e-03
9184217.767193	0.003479	1.892033e-01
9189219.896695	0.361478	6.804553e-03
9194222.026198	5.000308	1.044213e-03
9199224.155701	0.754818	7.422747e-02
9204226.285204	0.792380	4.691126e-03
9209228.414707	1.472846	1.996967e-02
9214230.544210	0.774170	1.944652e-02
9219232.673712	0.034820	1.351563e-01
9224234.803215	0.004963	1.669241e-01
9229236.932718	0.000000	5.471279e-01
9234239.062221	1.101423	4.960396e-03
9239241.191724	0.040335	4.670386e-02
9244243.321227	19.156119	4.656393e-04
9249245.450729	0.000014	3.386433e-01
9254247.580232	2.113226	2.973580e-02
9259249.709735	0.008961	2.774451e-01
9264251.839238	0.235443	1.835168e-02
9269253.968741	0.824651	3.576033e-03
9274256.098244	0.405316	1.764207e-02
9279258.227746	0.004372	8.630044e-02
9284260.357249	0.008472	4.698068e-02
9289262.486752	0.212194	1.057243e-03
9294264.616255	0.308327	3.193496e-02
9299266.745758	0.098212	2.301233e-02
9304268.875260	1.256587	2.958589e-04
9309271.004763	0.498636	4.234636e-03
9314273.134266	4.705472	1.071845e-03
9319275.263769	3.043753	2.091291e-04
9324277.393272	0.000000	3.327116e+00
9329279.522775	0.345515	1.094130e-01
9334281.652277	8.238008	1.312075e-03
9339283.781780	1.911168	4.371589e-03
9344285.911283	0.033452	9.779739e-02
9349288.040786	0.338918	6.057538e-02
9354290.170289	0.558306	1.354772e-03
9359292.299792	0.071219	3.951403e-01
9364294.429294	0.006878	8.124072e-02
9369296.558797	2.122265	1.031475e-02
9374298.688300	0.005660	1.734213e-01
9379300.817803	0.073191	4.476620e-02
9384302.947306	8.183246	1.210660e-03
9389305.076809	1.358646	8.761874e-03
9394307.206311	4.469509	2.948589e-04
9399309.335814	0.500264	7.708554e-02
9404311.465317	0.000000	1.165654e-02
9409313.594820	0.027881	4.320468e-01
9414315.724323	0.003479	2.804776e-01
9419317.853826	0.029765	4.727296e-02
9424319.983328	3.190133	2.610989e-03
9429322.112831	0.003519	2.582369e+00
9434324.242334	0.010814	2.404164e-01
9439326.371837	0.000018	1.686774e-01
9444328.501340	0.195405	4.185473e-02
9449330.630843	1.709812	6.242132e-03
9454332.760345	1.412525	2.013589e-03
9459334.889848	0.331543	1.736518e-02
9464337.019351	0.003479	2.827334e+00
9469339.148854	5.948803	1.161803e-03
9474341.278357	0.094189	6.213002e-03
9479343.407859	0.307926	4.816149e-02
9484345.537362	0.857878	8.032161e-04
9489347.666865	0.448386	1.360015e-02
9494349.796368	0.136871	1.105050e-02
9499351.925871	0.034887	1.827920e+01
9504354.055374	0.032416	4.362801e-02
9509356.184876	0.000226	2.287495e-01
9514358.314379	0.010773	3.245746e+00
9519360.443882	0.087781	5.743126e-01
9524362.573385	2.284963	6.348632e-04
9529364.702888	0.034933	4.955638e-02
9534366.832391	0.431003	2.696114e-03
9539368.961893	0.009264	4.300219e-02
9544371.091396	0.114666	3.327224e-03
9549373.220899	5.468906	8.294109e-04
9554375.350402	0.000130	4.925801e-02
9559377.479905	0.032592	8.208317e-03
9564379.609408	0.098991	9.032232e-04
9569381.738910	4.530594	1.174671e-04
9574383.868413	0.377331	2.112214e-01
9579385.997916	4.081959	2.678175e-04
9584388.127419	0.101830	1.128054e-01
9589390.256922	3.535881	3.429858e-03
9594392.386425	1.673703	8.763515e-04
9599394.515927	0.008591	3.732242e-02
9604396.645430	0.089421	1.509753e-01
9609398.774933	0.102716	4.987168e-02
9614400.904436	0.039670	5.891359e-02
9619403.033939	0.000018	3.977884e-01
9624405.163441	0.000000	2.056006e+00
9629407.292944	0.237053	1.604313e-02
9634409.422447	0.005660	4.697628e-01
9639411.551950	0.185699	3.278245e-02
9644413.681453	0.011716	2.161723e-01
9649415.810956	2.582507	1.430623e-03
9654417.940458	0.260348	1.657413e-03
9659420.069961	1.934916	1.096583e-02
9664422.199464	0.279798	6.962084e-03
9669424.328967	8.199722	3.764405e-03
9674426.458470	0.054177	1.153159e-01
9679428.587973	0.044846	2.635241e-01
9684430.717475	2.471501	2.185723e-02
9689432.846978	0.271586	1.458144e-03
9694434.976481	0.713227	2.752685e-03
9699437.105984	1.801196	1.678882e-03
9704439.235487	0.821517	1.427863e-02
9709441.364990	0.100590	5.515229e-01
9714443.494492	0.101826	1.761161e-03
9719445.623995	0.003477	3.683228e-01
9724447.753498	0.000018	8.317876e-01
9729449.883001	0.582162	9.641562e-02
9734452.012504	0.797435	3.029373e-03
9739454.142007	0.070615	9.776740e-03
9744456.271509	0.000764	1.446889e+00
9749458.401012	0.005660	1.043913e-01
9754460.530515	0.000000	4.533524e-01
9759462.660018	0.633300	1.892376e-02
9764464.789521	0.037859	3.197087e-02
9769466.919024	0.031276	1.704857e-02
9774469.048526	0.379414	7.934282e-03
9779471.178029	0.272693	3.678312e-03
9784473.307532	35.235042	2.062876e-04
9789475.437035	0.770557	7.135869e-03
9794477.566538	2.108266	9.126558e-03
9799479.696040	0.020763	6.762130e-01
9804481.825543	0.338820	2.821732e+00
9809483.955046	0.122486	1.506271e-01
9814486.084549	7.612650	1.929596e-04
9819488.214052	0.077645	7.955997e-01
9824490.343555	15.597052	4.048659e-04
9829492.473057	0.305799	2.606625e-03
9834494.602560	2.945330	2.557397e-02
9839496.732063	0.008476	1.196389e-01
9844498.861566	0.016144	1.871597e-02
9849500.991069	0.001909	1.336976e-02
9854503.120572	0.000000	6.275965e-01
9859505.250074	0.328713	1.531887e-02
9864507.379577	0.815857	6.122699e-02
9869509.509080	2.501121	1.153104e-03
9874511.638583	0.018115	3.816690e-01
9879513.768086	0.030321	6.240110e-02
9884515.897589	10.729583	2.662796e-03
9889518.027091	0.177668	6.726885e-02
9894520.156594	0.050534	1.026041e-02
9899522.286097	0.189764	2.286847e-02
9904524.415600	0.810760	8.568985e-03
9909526.545103	0.181632	1.194234e-01
9914528.674606	1.529967	4.362913e-02
9919530.804108	9.426675	2.896973e-04
9924532.933611	1.171729	4.330356e-03
9929535.063114	0.447134	9.619139e-03
9934537.192617	0.601059	3.091973e-03
9939539.322120	0.335624	5.011275e-03
9944541.451623	0.001384	1.589325e-02
9949543.581125	0.086543	4.976176e-02
9954545.710628	0.014075	8.201744e-02
9959547.840131	0.000000	6.521278e+00
9964549.969634	0.000018	1.575993e+02
9969552.099137	0.810617	6.722179e-04
9974554.228639	0.021034	1.290987e-01
9979556.358142	2.570710	2.323714e-03
9984558.487645	0.061949	2.944526e-02
9989560.617148	0.000000	3.298258e-01
9994562.746651	0.143447	3.301650e-02
9999564.876154	5.136424	1.080602e-03
10004567.005656	0.552586	2.427374e-02
10009569.135159	0.061295	2.165863e-02
10014571.264662	0.966391	2.283385e-03
10019573.394165	0.853382	4.585706e-03
10024575.523668	2.633731	1.166799e-03
10029577.653171	7.718861	1.057870e-04
10034579.782673	0.004227	5.717697e-01
10039581.912176	0.253218	1.436750e-01
10044584.041679	0.022221	1.152484e-01
10049586.171182	0.640492	8.827596e-03
10054588.300685	3.075783	9.700754e-04
10059590.430188	21.459949	1.888237e-04
10064592.559690	23.763824	2.171257e-04
10069594.689193	0.051298	3.430834e-02
10074596.818696	0.050373	1.187898e-02
10079598.948199	2.201626	1.006313e-03
10084601.077702	7.477343	2.680135e-04
10089603.207205	0.019367	1.029262e-01
10094605.336707	0.772845	8.480438e-04
10099607.466210	0.000000	2.195305e+00
10104609.595713	1.439534	1.013647e-02
10109611.725216	2.519950	1.325718e-03
10114613.854719	0.352913	3.764965e-02
10119615.984221	2.761622	2.719298e-04
10124618.113724	0.043473	1.893919e-01
10129620.243227	0.193114	3.024245e-02
10134622.372730	0.914266	3.744800e-03
10139624.502233	0.052047	1.665047e-02
10144626.631736	1.255033	2.841888e-03
10149628.761238	0.604897	3.544231e-03
10154630.890741	1.637124	1.512242e-02
10159633.020244	8.656445	1.617061e-04
10164635.149747	1.332047	1.870870e-03
10169637.279250	8.502948	6.172202e-04
10174639.408753	8.074907	6.531571e-05
10179641.538255	0.558742	1.461447e-04
10184643.667758	0.000131	1.445069e-01
10189645.797261	9.165439	6.444384e-04
10194647.926764	1.294365	2.603839e-02
10199650.056267	0.377950	2.885459e-02
10204652.185770	0.004227	6.533060e-01
10209654.315272	0.144440	1.429069e-02
10214656.444775	0.005296	8.946271e-02
10219658.574278	0.144127	3.958379e-02
10224660.703781	0.317666	2.503770e-03
10229662.833284	0.087746	3.691615e-02
10234664.962787	55.296755	3.131041e-04
10239667.092289	0.693525	1.207216e-03
10244669.221792	0.500339	1.379971e-02
10249671.351295	0.004346	1.035722e-01
10254673.480798	7.798419	1.116185e-04
10259675.610301	0.220739	8.277347e-02
10264677.739804	4.308328	7.657981e-04
10269679.869306	0.002770	3.835156e-02
10274681.998809	0.129173	5.667569e-02
10279684.128312	2.670393	4.319576e-03
10284686.257815	0.007917	7.359807e-01
10289688.387318	16.347577	3.714093e-04
10294690.516820	8.396097	1.550784e-03
10299692.646323	1.153851	4.357668e-03
10304694.775826	0.042299	3.542178e-02
10309696.905329	0.000816	1.411910e-02
10314699.034832	5.780087	4.727941e-04
10319701.164335	0.004227	7.129370e-01
10324703.293837	1.155923	1.793062e-02
10329705.423340	31.734218	2.962663e-04
10334707.552843	2.127749	9.857476e-04
10339709.682346	1.016964	2.509583e-03
10344711.811849	36.107971	3.186316e-05
10349713.941352	78.679157	2.883176e-05
10354716.070854	70.890734	3.061763e-05
10359718.200357	101.823412	3.899711e-05
10364720.329860	137.812843	5.182853e-05
10369722.459363	98.625316	7.157908e-05
10374724.588866	0.350121	2.670800e-03
10379726.718369	0.278837	1.392572e-01
10384728.847871	1.573180	8.243955e-02
10389730.977374	0.319178	1.118930e-02
10394733.106877	0.000000	1.317686e+00
10399735.236380	0.257651	5.326184e-02
10404737.365883	0.005660	4.017024e+00
10409739.495386	0.261949	4.419737e-02
10414741.624888	0.050239	1.656764e-01
10419743.754391	0.095703	1.841471e-01
10424745.883894	0.851366	6.233655e-03
10429748.013397	0.259204	3.190977e-02
10434750.142900	3.086974	4.407027e-03
10439752.272403	0.939122	2.307305e-02
10444754.401905	8.029360	1.408015e-03
10449756.531408	3.308034	5.706701e-03
10454758.660911	0.019142	2.676896e-01
10459760.790414	4.174958	6.970851e-03
10464762.919917	0.069604	1.109137e-01
10469765.049419	13.337730	7.998478e-04
10474767.178922	0.063545	4.540431e-02
10479769.308425	0.328970	2.517007e-02
10484771.437928	0.003897	5.723734e-01
10489773.567431	7.102786	2.873826e-03
10494775.696934	1.997492	5.995945e-03
10499777.826436	0.078816	1.563632e+00
10504779.955939	1.295249	1.186357e-02
10509782.085442	10.087522	6.383502e-04
10514784.214945	0.098834	2.360651e-01
10519786.344448	0.009707	9.344202e-02
10524788.473951	0.101487	3.013732e-01
10529790.603453	0.053126	3.262585e-01
10534792.732956	0.048660	1.973003e-02
