location	LR	alpha
7042827.888372	2.113044	1.524663e-02
7047829.422384	0.551408	2.562279e-03
7052830.956395	1.006707	1.953662e-02
7057832.490407	0.250882	5.571736e-03
7062834.024419	0.531950	2.747084e-02
7067835.558430	0.006290	5.681657e-02
7072837.092442	0.000026	5.204841e-01
7077838.626453	0.406802	3.311234e-02
7082840.160465	0.354545	1.218323e-01
7087841.694477	0.237647	4.495949e-01
7092843.228488	0.029579	5.209086e-01
7097844.762500	0.102075	1.669966e-01
7102846.296512	0.041263	7.263793e-01
7107847.830523	0.000124	7.813211e-01
7112849.364535	0.005318	8.675035e-03
7117850.898547	0.000000	1.852142e-02
7122852.432558	0.000000	2.005239e-02
7127853.966570	0.118264	3.892647e-02
7132855.500581	2.340337	1.468878e-03
7137857.034593	0.013848	3.250280e-01
7142858.568605	0.122413	2.554578e-02
7147860.102616	0.000124	4.500870e+00
7152861.636628	0.810548	8.336054e-03
7157863.170640	3.264970	5.814121e-03
7162864.704651	0.018261	4.229422e-01
7167866.238663	0.063268	2.544211e-02
7172867.772674	0.000765	2.713406e-01
7177869.306686	0.016681	2.067492e-01
7182870.840698	0.000000	6.263278e-01
7187872.374709	0.318742	1.374776e-02
7192873.908721	0.326857	5.794153e-03
7197875.442733	0.050058	8.442625e-03
7202876.976744	0.048236	9.104140e-02
7207878.510756	2.111129	4.862074e-02
7212880.044767	3.938489	1.184602e-03
7217881.578779	0.598767	2.462298e-02
7222883.112791	0.680062	2.541988e-02
7227884.646802	0.000130	8.624881e-01
7232886.180814	0.361429	5.645405e-03
7237887.714826	0.000145	1.664499e-01
7242889.248837	0.019969	8.250042e-02
7247890.782849	5.926659	5.554083e-04
7252892.316860	0.376987	2.852598e-02
7257893.850872	0.023374	1.325092e-02
7262895.384884	0.438778	1.431598e-01
7267896.918895	0.008248	1.894117e-01
7272898.452907	0.121199	8.178691e-02
7277899.986919	5.451682	2.739203e-03
7282901.520930	0.041313	1.043017e-02
7287903.054942	0.707721	4.776018e-03
7292904.588953	0.129980	1.613422e-02
7297906.122965	0.839623	6.256323e-03
7302907.656977	7.427983	7.439450e-04
7307909.190988	0.085900	3.844714e-01
7312910.725000	1.530044	4.953774e-02
7317912.259012	0.005481	3.992245e-02
7322913.793023	4.048014	1.281962e-03
7327915.327035	1.131703	2.587576e-02
7332916.861047	0.151008	1.366372e-01
7337918.395058	0.042090	6.343521e-01
7342919.929070	0.576662	1.091512e-01
7347921.463081	0.051140	5.893696e-02
7352922.997093	0.000525	1.012301e-01
7357924.531105	2.324408	8.453834e-03
7362926.065116	0.000000	6.019600e-01
7367927.599128	2.539179	2.096818e-03
7372929.133140	1.132921	5.215884e-03
7377930.667151	0.001288	2.173216e-02
7382932.201163	0.000000	1.880913e-01
7387933.735174	2.907822	4.675798e-03
7392935.269186	0.598084	1.113217e-02
7397936.803198	0.013701	8.511338e-02
7402938.337209	0.125006	1.232090e-01
7407939.871221	0.148819	3.513422e-01
7412941.405233	0.100152	9.278481e-02
7417942.939244	0.000000	3.429168e-02
7422944.473256	0.750563	6.298444e-03
7427946.007267	0.436766	4.286913e-01
7432947.541279	0.030009	4.199934e-02
7437949.075291	0.910567	1.173918e-02
7442950.609302	0.000243	5.863317e-02
7447952.143314	0.037262	9.685845e+00
7452953.677326	0.120616	7.361605e-02
7457955.211337	8.365669	1.931312e-03
7462956.745349	11.132642	2.795207e-04
7467958.279360	39.254669	1.237548e-04
7472959.813372	0.476832	5.148229e-02
7477961.347384	51.561692	4.736755e-05
7482962.881395	32.773781	4.674904e-05
7487964.415407	36.889995	5.008556e-05
7492965.949419	14.978955	2.420488e-04
7497967.483430	131.004881	5.359220e-05
7502969.017442	29.595547	8.356765e-05
7507970.551453	11.340448	4.888325e-04
7512972.085465	0.044291	1.680052e-02
7517973.619477	0.361898	4.431859e-03
7522975.153488	0.000000	1.235159e-01
7527976.687500	0.000000	7.356323e-01
7532978.221512	9.246547	1.177148e-03
7537979.755523	2.414625	3.266328e-03
7542981.289535	2.038489	1.311097e-03
7547982.823547	22.731187	6.170833e-05
7552984.357558	8.781085	1.332151e-03
7557985.891570	0.051527	2.411808e-02
7562987.425581	18.943611	5.493073e-04
7567988.959593	0.146491	2.200104e-02
7572990.493605	0.063779	1.822926e-01
7577992.027616	4.973522	1.652113e-03
7582993.561628	11.546685	1.231188e-03
7587995.095640	0.065428	7.355845e-03
7592996.629651	4.035747	4.131310e-03
7597998.163663	0.039256	4.003382e-02
7602999.697674	1.301209	1.207764e-02
7608001.231686	0.432222	2.067417e-01
7613002.765698	0.184900	1.398393e+00
7618004.299709	1.144265	2.968111e-03
7623005.833721	0.007845	7.672923e-01
7628007.367733	0.423024	4.444872e-03
7633008.901744	30.433723	1.897894e-04
7638010.435756	0.000000	5.570108e-02
7643011.969767	0.281246	3.008747e-02
7648013.503779	0.898176	2.924087e-03
7653015.037791	0.109900	2.834328e-03
7658016.571802	0.058133	2.912179e-02
7663018.105814	0.000022	1.612515e+00
7668019.639826	0.140417	1.342456e-01
7673021.173837	1.345019	5.331157e-03
7678022.707849	2.050663	1.952913e-02
7683024.241860	0.010792	3.873419e-01
7688025.775872	0.000127	7.637358e-02
7693027.309884	0.182073	1.650968e-01
7698028.843895	0.009041	3.399246e-01
7703030.377907	0.730391	3.301917e-03
7708031.911919	0.311640	8.466576e-04
7713033.445930	0.000000	1.055937e-02
7718034.979942	14.420517	2.408235e-04
7723036.513953	0.042790	7.923364e-02
7728038.047965	0.870308	1.744600e-02
7733039.581977	0.722003	1.944603e-02
7738041.115988	0.063585	7.866470e-02
7743042.650000	0.042080	2.493156e-02
7748044.184012	0.000000	1.460181e-02
7753045.718023	1.645448	3.961841e-03
7758047.252035	0.369224	1.038674e-02
7763048.786047	3.335403	6.543611e-03
7768050.320058	0.240138	2.102664e-02
7773051.854070	0.000764	4.437444e-01
7778053.388081	11.180475	1.690513e-04
7783054.922093	0.041744	2.795722e-02
7788056.456105	0.057951	5.494891e-02
7793057.990116	0.566567	3.710406e-01
7798059.524128	0.207759	1.231062e+00
7803061.058140	14.504913	2.662872e-03
7808062.592151	1.028964	1.116846e-01
7813064.126163	0.637476	8.166775e-02
7818065.660174	0.180320	6.131219e-03
7823067.194186	0.000000	1.006761e-01
7828068.728198	0.660152	2.565613e-02
7833070.262209	0.746404	2.377038e-02
7838071.796221	0.798108	2.270615e-03
7843073.330233	0.027965	6.058591e-02
7848074.864244	0.119009	1.128509e-01
7853076.398256	0.000000	3.531224e+00
7858077.932267	0.053728	1.454550e-03
7863079.466279	1.009317	3.704568e-02
7868081.000291	0.046347	1.407749e-01
7873082.534302	0.530837	6.687976e-03
7878084.068314	3.692755	1.313000e-03
7883085.602326	4.034908	6.702497e-03
7888087.136337	0.000000	1.155361e-01
7893088.670349	0.146304	1.020965e-02
7898090.204360	0.153467	2.979087e-02
7903091.738372	1.917996	4.484259e-03
7908093.272384	0.393917	1.098195e-03
7913094.806395	0.094259	1.371008e-01
7918096.340407	0.286552	5.946561e-03
7923097.874419	0.086539	1.519561e-01
7928099.408430	0.536644	3.308435e-02
7933100.942442	1.632113	6.086299e-04
7938102.476453	0.186563	3.224945e-03
7943104.010465	2.983531	1.959337e-03
7948105.544477	4.195684	8.346607e-04
7953107.078488	0.408511	2.752914e-03
7958108.612500	0.235528	2.121421e-03
7963110.146512	0.080873	2.964612e-02
7968111.680523	0.000000	2.544095e-02
7973113.214535	0.104001	1.421875e-01
7978114.748547	1.726208	2.105191e-04
7983116.282558	0.794470	9.646835e-03
7988117.816570	0.000022	5.383071e-02
7993119.350581	0.298167	3.021282e-02
7998120.884593	0.009412	4.447586e-02
8003122.418605	0.046198	3.388417e-01
8008123.952616	0.910172	1.456138e-02
8013125.486628	1.577340	3.861926e-03
8018127.020640	29.048010	3.308786e-04
8023128.554651	0.124262	2.495694e-02
8028130.088663	0.015851	1.894001e-02
8033131.622674	5.666420	5.593810e-04
8038133.156686	0.028434	1.005444e+01
8043134.690698	0.063784	2.241529e+00
8048136.224709	2.314265	6.209592e-04
8053137.758721	1.357356	1.885143e-03
8058139.292733	0.027877	4.717292e-01
8063140.826744	0.003479	6.906110e-01
8068142.360756	0.025509	6.004445e-02
8073143.894767	0.030016	2.258413e-01
8078145.428779	2.919514	3.827949e-04
8083146.962791	0.372294	3.583327e-03
8088148.496802	1.985339	6.053486e-03
8093150.030814	4.508754	3.438332e-04
8098151.564826	0.001553	1.186114e+00
8103153.098837	1.345237	5.436805e-04
8108154.632849	3.082876	4.748841e-03
8113156.166860	0.795272	2.167742e-02
8118157.700872	0.858585	3.119168e-03
8123159.234884	2.691151	7.851002e-03
8128160.768895	5.021596	1.294284e-03
8133162.302907	0.291148	2.325489e-02
8138163.836919	0.042091	5.224122e-01
8143165.370930	38.424466	7.815337e-05
8148166.904942	45.293628	9.316384e-05
8153168.438953	66.455430	1.602077e-04
8158169.972965	1.288643	1.069079e-02
8163171.506977	0.006424	7.489378e-02
8168173.040988	5.871126	2.585759e-04
8173174.575000	1.095693	1.289428e-02
8178176.109012	0.532463	2.010936e-02
8183177.643023	0.008885	1.414234e-01
8188179.177035	0.038214	3.628219e-02
8193180.711047	0.293040	4.311643e-02
8198182.245058	0.021023	4.371410e-01
8203183.779070	22.508324	9.373959e-04
8208185.313081	0.135003	2.889840e-01
8213186.847093	0.656020	1.834601e-01
8218188.381105	0.034664	1.165294e-02
8223189.915116	0.089698	8.350970e-02
8228191.449128	1.495809	6.189930e-03
8233192.983140	0.043532	8.892158e-03
8238194.517151	0.131244	4.709105e-02
8243196.051163	0.105504	3.208163e-02
8248197.585174	0.059616	2.585302e-02
8253199.119186	0.016487	1.052376e-01
8258200.653198	0.806772	3.217286e-03
8263202.187209	0.000000	3.014108e-01
8268203.721221	0.070482	3.088713e-02
8273205.255233	0.010960	1.552995e-01
8278206.789244	1.271412	1.238791e-02
8283208.323256	0.000217	4.848193e-02
8288209.857267	0.007906	8.395452e-01
8293211.391279	2.660308	2.215423e-03
8298212.925291	63.443951	2.248009e-04
8303214.459302	21.645037	4.923408e-04
8308215.993314	1.155692	7.411505e-04
8313217.527326	0.955682	2.407825e-02
8318219.061337	0.405114	4.116806e-02
8323220.595349	0.222184	1.161514e-02
8328222.129360	0.083914	2.314113e-02
8333223.663372	0.479741	3.528759e-03
8338225.197384	0.000016	2.153986e-01
8343226.731395	0.065512	3.338985e-02
8348228.265407	0.454767	3.420217e-02
8353229.799419	0.764789	7.114832e-03
8358231.333430	0.391822	1.043598e-01
8363232.867442	10.263081	7.558029e-04
8368234.401453	0.188310	3.838448e-03
8373235.935465	0.055782	2.223497e-02
8378237.469477	0.555402	3.352320e-02
8383239.003488	53.233634	1.407019e-04
8388240.537500	11.955845	6.808516e-05
8393242.071512	147.881700	5.349316e-05
8398243.605523	88.920796	5.408991e-05
8403245.139535	40.536561	4.274153e-05
8408246.673547	213.961667	3.375783e-05
8413248.207558	185.356159	3.502276e-05
8418249.741570	76.889276	5.494632e-05
8423251.275581	2.663581	1.531737e-02
8428252.809593	5.018801	1.186436e-03
8433254.343605	0.031892	4.516381e-03
8438255.877616	33.308159	3.013781e-04
8443257.411628	87.941611	1.746205e-04
8448258.945640	19.601067	5.836198e-04
8453260.479651	0.003479	5.259623e-01
8458262.013663	0.043318	4.099236e-01
8463263.547674	0.108045	9.635281e-03
8468265.081686	0.000000	1.009096e-01
8473266.615698	0.607473	1.524610e-03
8478268.149709	24.629766	1.008789e-04
8483269.683721	48.625658	1.178440e-04
8488271.217733	138.923691	4.036759e-05
8493272.751744	325.679737	2.898715e-05
8498274.285756	183.707378	2.766480e-05
8503275.819767	33.408834	3.188778e-05
8508277.353779	34.185850	2.854873e-05
8513278.887791	265.545785	1.334860e-05
8518280.421802	826.027324	9.769990e-06
8523281.955814	1071.566921	7.766342e-06
8528283.489826	1303.332643	6.534901e-06
8533285.023837	1517.595378	5.784758e-06
8538286.557849	1654.801707	5.296482e-06
8543288.091860	1801.947096	4.941606e-06
8548289.625872	1855.224918	4.642419e-06
8553291.159884	1986.160986	4.391864e-06
8558292.693895	2063.871841	4.171393e-06
8563294.227907	2163.604340	3.972881e-06
8568295.761919	2260.047138	3.803797e-06
8573297.295930	2277.865590	3.657338e-06
8578298.829942	2214.793545	3.530812e-06
8583300.363953	2359.117393	3.421392e-06
8588301.897965	2490.260654	3.322325e-06
8593303.431977	2589.181016	3.233773e-06
8598304.965988	2579.270300	3.157869e-06
8603306.500000	2682.875545	3.094430e-06
8608308.034012	2797.988383	3.034899e-06
8613309.568023	2802.624684	2.977336e-06
8618311.102035	2826.016176	2.923024e-06
8623312.636047	2823.119985	2.871687e-06
8628314.170058	2740.501920	2.823727e-06
8633315.704070	2685.843140	2.777122e-06
8638317.238081	2612.385873	2.735820e-06
8643318.772093	2435.621692	2.700692e-06
8648320.306105	2254.966004	2.667509e-06
8653321.840116	2327.683906	2.636411e-06
8658323.374128	2264.969424	2.609392e-06
8663324.908140	2199.792822	2.584319e-06
8668326.442151	1652.408879	2.563415e-06
8673327.976163	2037.087457	2.542000e-06
8678329.510174	2283.225853	2.520850e-06
8683331.044186	2496.089472	2.501396e-06
8688332.578198	2699.759994	2.485371e-06
8693334.112209	2836.338078	2.472937e-06
8698335.646221	2858.739766	2.465752e-06
8703337.180233	2817.399935	2.461728e-06
8708338.714244	3004.948525	2.459689e-06
8713340.248256	3013.709687	2.460608e-06
8718341.782267	2980.147057	2.464492e-06
8723343.316279	3057.477961	2.471146e-06
8728344.850291	3126.075374	2.481981e-06
8733346.384302	3126.794163	2.497996e-06
8738347.918314	3074.161922	2.519104e-06
8743349.452326	3016.786890	2.545053e-06
8748350.986337	2864.760479	2.575689e-06
8753352.520349	2666.774450	2.611277e-06
8758354.054360	2422.803385	2.651351e-06
8763355.588372	2303.118077	2.692859e-06
8768357.122384	2066.256488	2.739653e-06
8773358.656395	1982.536672	2.794882e-06
8778360.190407	1885.607548	2.855903e-06
8783361.724419	1635.124870	2.923750e-06
8788363.258430	1138.303970	3.004610e-06
8793364.792442	1113.540457	3.095565e-06
8798366.326453	1030.661991	3.196611e-06
8803367.860465	1259.309229	3.304566e-06
8808369.394477	1296.083270	3.422423e-06
8813370.928488	1037.711140	3.570492e-06
8818372.462500	582.120825	3.771612e-06
8823373.996512	924.438042	4.020723e-06
8828375.530523	1050.660195	4.391663e-06
8833377.064535	1045.715473	5.028516e-06
8838378.598547	931.245390	6.310415e-06
8843380.132558	704.026313	8.965281e-06
8848381.666570	417.166220	1.388207e-05
8853383.200581	86.565855	8.726641e-05
8858384.734593	3.501369	3.045787e-03
8863386.268605	15.971335	2.190061e-03
8868387.802616	13.670897	1.038658e-03
8873389.336628	0.414209	6.541009e-02
8878390.870640	46.580090	2.264605e-04
8883392.404651	273.983243	3.122871e-05
8888393.938663	452.320765	2.812020e-05
8893395.472674	416.642436	3.284890e-05
8898397.006686	136.008067	6.005107e-05
8903398.540698	34.273111	1.979066e-04
8908400.074709	0.109201	7.310063e-02
8913401.608721	0.108015	3.219384e-02
8918403.142733	0.000000	8.484926e-01
8923404.676744	36.560386	3.083668e-04
8928406.210756	1.110605	1.116053e-03
8933407.744767	29.171900	1.645013e-04
8938409.278779	0.013011	9.801643e-03
8943410.812791	7.567412	3.027768e-03
8948412.346802	0.584566	1.070575e+00
8953413.880814	0.073430	7.049958e-03
8958415.414826	11.078399	1.113853e-03
8963416.948837	0.008119	3.725664e-02
8968418.482849	0.056547	1.072803e-02
8973420.016860	1.206747	1.993523e-03
8978421.550872	2.820395	1.138829e-02
8983423.084884	90.770821	1.576401e-04
8988424.618895	0.002015	8.086548e-03
8993426.152907	1.195915	2.985813e-03
8998427.686919	36.451727	3.105433e-04
9003429.220930	0.502030	2.487499e-03
9008430.754942	2.601653	1.015618e-02
9013432.288953	0.762698	5.909989e-02
9018433.822965	34.810683	4.635767e-04
9023435.356977	0.538331	1.877734e-02
9028436.890988	2.497571	9.262100e-04
9033438.425000	13.544848	4.602224e-04
9038439.959012	135.499249	6.739570e-05
9043441.493023	96.066939	4.317815e-05
9048443.027035	130.368003	3.881703e-05
9053444.561047	172.853786	3.835750e-05
9058446.095058	131.068295	4.840265e-05
9063447.629070	18.681215	2.684657e-04
9068449.163081	0.713670	5.038504e-02
9073450.697093	3.498571	8.702398e-04
9078452.231105	0.472780	4.385552e-03
9083453.765116	0.010169	4.993891e-03
9088455.299128	28.394277	1.521065e-04
9093456.833140	0.704665	7.461390e-03
9098458.367151	1.259240	2.533675e-03
9103459.901163	0.397593	4.733553e-03
9108461.435174	0.397152	3.335111e-03
9113462.969186	2.483879	2.628157e-03
9118464.503198	0.007145	1.058812e-01
9123466.037209	0.105671	1.923557e-02
9128467.571221	6.140652	1.761733e-04
9133469.105233	0.016444	1.867838e-02
9138470.639244	0.068949	3.900687e-02
9143472.173256	9.165818	3.235094e-04
9148473.707267	183.771555	3.369810e-05
9153475.241279	197.191984	2.820954e-05
9158476.775291	209.158452	2.783219e-05
9163478.309302	21.994850	3.088667e-04
9168479.843314	2.152176	5.259283e-03
9173481.377326	2.659055	4.038441e-02
9178482.911337	149.075286	8.604235e-05
9183484.445349	146.945288	1.002573e-04
9188485.979360	6.169864	5.772294e-03
9193487.513372	14.933142	7.204742e-04
9198489.047384	0.138180	2.375219e-02
9203490.581395	17.708701	1.996852e-04
9208492.115407	20.807638	8.273234e-05
9213493.649419	4.948875	4.359403e-03
9218495.183430	37.688376	6.469580e-05
9223496.717442	68.470922	7.297976e-05
9228498.251453	0.119842	1.126953e-02
9233499.785465	1.238474	4.534190e-03
9238501.319477	0.692264	4.357115e-02
9243502.853488	0.000018	5.607208e+00
9248504.387500	33.393333	3.061994e-04
9253505.921512	166.215994	5.599622e-05
9258507.455523	158.452369	3.761368e-05
9263508.989535	162.939900	4.682430e-05
9268510.523547	1.526528	5.592484e-03
9273512.057558	18.212581	5.584733e-04
9278513.591570	141.064893	3.092836e-05
9283515.125581	230.964961	1.053940e-05
9288516.659593	33.021861	9.186355e-06
9293518.193605	279.781135	8.215914e-06
9298519.727616	769.883857	7.510863e-06
9303521.261628	1017.053324	7.084588e-06
9308522.795640	1178.039772	6.855223e-06
9313524.329651	1282.263201	6.739226e-06
9318525.863663	1307.851780	6.637212e-06
9323527.397674	1285.225353	6.613934e-06
9328528.931686	1138.885865	6.635012e-06
9333530.465698	1233.130352	6.672544e-06
9338531.999709	1310.281452	6.761071e-06
9343533.533721	1091.102368	6.888822e-06
9348535.067733	1101.537908	7.006578e-06
9353536.601744	902.187805	7.204240e-06
9358538.135756	818.666755	7.482383e-06
9363539.669767	602.308887	7.915603e-06
9368541.203779	117.446692	8.510668e-06
9373542.737791	0.001329	5.493521e-03
9378544.271802	197.418660	1.096741e-05
9383545.805814	154.200635	1.618587e-05
9388547.339826	192.794182	2.174992e-05
9393548.873837	116.307411	2.908316e-05
9398550.407849	88.577470	3.523475e-05
9403551.941860	84.042043	5.047176e-05
9408553.475872	5.296486	1.041584e-03
9413555.009884	105.555879	8.052711e-05
9418556.543895	101.506495	2.982779e-05
9423558.077907	24.733505	1.571893e-04
9428559.611919	0.637807	8.009796e-03
9433561.145930	1.093663	1.752077e-03
9438562.679942	13.185963	1.055190e-05
9443564.213953	137.045689	1.070901e-05
9448565.747965	182.566476	1.134930e-05
9453567.281977	171.630808	1.292016e-05
9458568.815988	132.067550	1.615144e-05
9463570.350000	86.568580	2.472635e-05
9468571.884012	45.762691	7.352080e-05
9473573.418023	2.082316	1.183133e-03
9478574.952035	0.564460	1.439674e-01
9483576.486047	0.000322	1.483924e-02
9488578.020058	0.094168	1.431628e-02
9493579.554070	6.123667	1.269653e-03
9498581.088081	0.000018	2.291906e+00
9503582.622093	0.010065	5.925196e+00
9508584.156105	0.716000	5.169668e-03
9513585.690116	0.188989	1.802305e-02
9518587.224128	4.308120	2.445188e-04
9523588.758140	3.061575	2.039476e-03
9528590.292151	0.496419	3.743753e-03
9533591.826163	0.005660	3.550769e-01
9538593.360174	1.936871	2.109032e-03
9543594.894186	3.795537	1.532093e-03
9548596.428198	0.010773	5.197018e+00
9553597.962209	0.020926	1.208526e-01
9558599.496221	7.563093	9.798056e-04
9563601.030233	2.170297	5.282970e-03
9568602.564244	0.251228	1.764700e-02
9573604.098256	0.106468	1.488402e-02
9578605.632267	0.022587	7.983668e-02
9583607.166279	0.404925	3.010061e-03
9588608.700291	1.558454	3.752564e-03
9593610.234302	0.635404	5.938945e-03
9598611.768314	0.078421	6.406647e+00
9603613.302326	0.004975	5.051324e-02
9608614.836337	0.021742	1.375949e-01
9613616.370349	11.766398	5.601561e-04
9618617.904360	0.010704	2.820044e-01
9623619.438372	0.620430	8.388588e-03
9628620.972384	0.997350	2.652590e-03
9633622.506395	0.558817	9.022736e-02
9638624.040407	10.948085	2.682852e-03
9643625.574419	0.872353	1.575652e-03
9648627.108430	0.200202	5.810894e-03
9653628.642442	0.000018	3.785413e-01
9658630.176453	0.023003	8.009022e-02
9663631.710465	0.071179	5.052566e+00
9668633.244477	0.092025	1.202444e-01
9673634.778488	0.636698	3.504984e-03
9678636.312500	25.860271	3.730607e-04
9683637.846512	0.178657	4.384333e-02
9688639.380523	21.416349	6.397302e-04
9693640.914535	0.292847	6.194663e-02
9698642.448547	0.000000	3.587601e-01
9703643.982558	0.003479	2.398261e-01
9708645.516570	1.294452	3.502312e-03
9713647.050581	0.119383	3.389867e-02
9718648.584593	3.888958	6.216714e-04
9723650.118605	9.395026	3.724144e-04
9728651.652616	0.000000	8.198372e-01
9733653.186628	0.048637	1.295395e-02
9738654.720640	0.084400	4.325315e-02
9743656.254651	0.131826	1.749720e-02
9748657.788663	0.440366	3.483353e-01
9753659.322674	3.067662	1.023489e-02
9758660.856686	0.699822	2.046270e-02
9763662.390698	0.207239	2.279850e-02
9768663.924709	0.029576	5.861199e-02
9773665.458721	0.019408	2.180083e-01
9778666.992733	0.102281	9.118967e-03
9783668.526744	0.947879	5.793517e-03
9788670.060756	0.125803	9.669291e-02
9793671.594767	0.028992	1.914219e-01
9798673.128779	0.000000	2.848410e-01
9803674.662791	5.597786	2.372408e-04
9808676.196802	1.366627	2.680278e-03
9813677.730814	0.000000	2.252710e-01
9818679.264826	0.000000	3.342611e-02
9823680.798837	0.279770	2.536220e-03
9828682.332849	0.042087	1.610719e-02
9833683.866860	0.003289	9.356975e-03
9838685.400872	0.094981	3.175694e-03
9843686.934884	1.814691	6.049828e-04
9848688.468895	0.211789	1.904443e-01
9853690.002907	28.920744	1.511317e-04
9858691.536919	0.922022	3.428825e-02
9863693.070930	0.049183	2.136094e-01
9868694.604942	9.482503	1.748202e-03
9873696.138953	0.746633	3.000939e-03
9878697.672965	0.660443	6.570487e-03
9883699.206977	0.184738	1.229340e-02
9888700.740988	33.397542	2.334777e-04
9893702.275000	0.053128	1.281144e-01
9898703.809012	1.081960	4.651957e-03
9903705.343023	0.230040	5.963708e-02
9908706.877035	0.030320	7.907505e-02
9913708.411047	0.435608	4.631146e-03
9918709.945058	0.018172	4.917759e-01
9923711.479070	0.077769	1.417138e-01
9928713.013081	14.957024	1.573752e-04
9933714.547093	46.424214	1.176833e-04
9938716.081105	19.273824	7.566125e-05
9943717.615116	0.008468	3.957637e-02
9948719.149128	18.168422	9.989786e-04
9953720.683140	0.490425	8.919642e-03
9958722.217151	4.861507	2.308566e-03
9963723.751163	0.367370	9.386787e-02
9968725.285174	1.819187	2.897178e-04
9973726.819186	0.043910	6.858537e-02
9978728.353198	0.023867	2.563532e-01
9983729.887209	0.660282	3.417353e-03
9988731.421221	0.030016	6.913987e-01
9993732.955233	0.000624	3.566017e-01
9998734.489244	6.253715	3.483523e-03
10003736.023256	15.811248	1.212052e-03
10008737.557267	0.000000	1.912526e-02
10013739.091279	0.019548	3.300279e-01
10018740.625291	0.968299	3.620539e-03
10023742.159302	0.161870	5.532507e-01
10028743.693314	0.958430	5.818212e-02
10033745.227326	0.000000	6.241118e-01
10038746.761337	0.027878	6.938412e-01
10043748.295349	0.031636	5.086760e+00
10048749.829360	0.049283	2.225490e-01
10053751.363372	0.327614	2.219611e-02
10058752.897384	10.498415	2.955749e-04
10063754.431395	0.026961	3.372975e-02
10068755.965407	0.158181	1.596019e-02
10073757.499419	0.288028	9.585026e-03
10078759.033430	1.372437	9.752241e-04
10083760.567442	1.186634	1.275507e-03
10088762.101453	0.978365	2.669128e-03
10093763.635465	0.023031	1.028766e-02
10098765.169477	15.622129	7.528996e-05
10103766.703488	0.376444	8.949488e-03
10108768.237500	61.222971	1.239432e-04
10113769.771512	0.761261	3.840748e-03
10118771.305523	7.432626	3.099675e-03
10123772.839535	42.213688	1.701300e-04
10128774.373547	1.209456	3.757499e-03
10133775.907558	18.917477	4.501562e-04
10138777.441570	13.311415	7.134918e-04
10143778.975581	0.000000	1.171396e+01
10148780.509593	2.850616	7.864558e-04
10153782.043605	0.056747	1.360265e-02
10158783.577616	0.374798	6.468239e-03
10163785.111628	1.078801	2.867577e-03
10168786.645640	0.000000	2.150350e-02
10173788.179651	0.016681	2.442967e+00
10178789.713663	0.314475	4.068764e-03
10183791.247674	0.932960	6.211110e-03
10188792.781686	0.918755	5.246216e-03
10193794.315698	18.995075	3.622039e-05
10198795.849709	3.188020	9.294538e-04
10203797.383721	6.429850	6.915749e-05
10208798.917733	0.043473	1.691969e-01
10213800.451744	0.582910	5.291268e-03
10218801.985756	6.683071	9.947353e-04
10223803.519767	0.772665	7.928327e-03
10228805.053779	1.603708	2.453534e-02
10233806.587791	5.660108	3.793704e-04
10238808.121802	0.326028	1.499972e-03
10243809.655814	0.009121	3.258816e-02
10248811.189826	0.506819	3.056404e-03
10253812.723837	0.000000	3.055289e-01
10258814.257849	1.909952	7.352607e-04
10263815.791860	11.984148	2.265022e-04
10268817.325872	7.400478	1.190936e-04
10273818.859884	20.385873	4.010188e-05
10278820.393895	13.984830	6.622732e-05
10283821.927907	0.017236	4.257406e-03
10288823.461919	5.382138	2.523064e-04
10293824.995930	3.542700	4.225359e-04
10298826.529942	0.500740	6.920148e-03
10303828.063953	0.042830	3.204432e-02
10308829.597965	0.000007	6.511483e-02
10313831.131977	0.114291	4.250096e-02
10318832.665988	0.004227	4.769383e-02
10323834.200000	0.016681	1.619801e-02
10328835.734012	0.120510	4.029663e-02
10333837.268023	0.024857	3.079137e-02
10338838.802035	0.119947	3.322002e-03
10343840.336047	13.446429	1.096305e-03
10348841.870058	1.852895	7.578286e-04
10353843.404070	0.883999	2.715243e-03
10358844.938081	0.057046	1.715214e-02
10363846.472093	0.659867	2.388818e-03
10368848.006105	0.080792	2.227397e-03
10373849.540116	0.011561	9.950274e-03
10378851.074128	7.609469	1.395130e-03
10383852.608140	0.076995	3.492391e-01
10388854.142151	0.822945	1.284422e-02
10393855.676163	0.925629	2.973732e-02
10398857.210174	4.992263	8.492426e-04
10403858.744186	0.000000	1.549550e+00
10408860.278198	24.394798	4.498379e-04
10413861.812209	0.698817	4.297605e-03
10418863.346221	0.000066	4.572540e-02
10423864.880233	5.416026	1.982341e-03
10428866.414244	19.610766	4.520854e-04
10433867.948256	5.293432	3.979176e-03
10438869.482267	0.000000	2.677216e+00
10443871.016279	0.050403	1.985569e-02
10448872.550291	25.975936	2.187153e-04
10453874.084302	0.584402	5.391317e-03
10458875.618314	0.800339	3.353813e-02
10463877.152326	1.601433	6.718487e-03
10468878.686337	0.000090	8.085025e-02
10473880.220349	3.796542	1.079825e-03
10478881.754360	2.008259	2.334555e-03
10483883.288372	0.203181	2.590344e-02
10488884.822384	1.080551	1.142395e-03
10493886.356395	33.063870	6.371928e-05
10498887.890407	0.847808	1.213459e-01
10503889.424419	0.105906	2.518207e-03
10508890.958430	4.174607	1.625702e-03
10513892.492442	0.003479	5.232985e-01
10518894.026453	117.605531	1.234091e-04
