scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
chr11,8770001,8790000,8779613,17958,776,19.8669,6.469,0.5087,0.1894,0.1388
chr11,8775001,8795000,8784400,16542,751,20.7514,7.3535,0.4767,0.1946,0.1365
chr11,8780001,8800000,8789370,14809,792,19.7492,6.8617,0.4843,0.1918,0.135
chr11,8785001,8805000,8794781,14664,785,20.8724,8.2326,0.4343,0.2194,0.1514
chr11,8790001,8810000,8799854,13563,684,18.9805,7.8199,0.4164,0.3086,0.186
chr11,8795001,8815000,8805321,14154,720,18.1212,7.079,0.4382,0.3033,0.1853
chr11,8800001,8820000,8809943,14644,721,23.0773,8.5096,0.4612,0.3407,0.2074
chr11,8805001,8825000,8814804,13474,648,22.7585,6.5602,0.5525,0.4361,0.2755
chr11,8810001,8830000,8819639,13907,652,24.5881,8.0365,0.5073,0.4229,0.2725
chr11,8815001,8835000,8825159,13296,619,23.6457,8.2323,0.4835,0.422,0.2913
chr11,8820001,8840000,8830139,12607,562,17.6413,6.8953,0.438,0.4423,0.2855
chr11,8825001,8845000,8834808,13146,590,15.1829,8.3171,0.2922,0.2981,0.163
chr11,8830001,8850000,8840039,13089,643,17.3417,10.9565,0.2256,0.2236,0.1086
chr11,8835001,8855000,8845188,12788,642,14.8727,11.3773,0.1332,0.1337,0.0564
chr11,8840001,8860000,8850492,14185,730,21.9356,14.0785,0.2182,0.1989,0.1017
chr11,8845001,8865000,8855533,14898,746,25.4693,16.2382,0.2213,0.2272,0.114
chr11,8850001,8870000,8859452,13754,629,22.2878,12.013,0.2995,0.297,0.1657
chr11,8855001,8875000,8864364,14352,631,25.0804,12.8382,0.3229,0.325,0.1678
chr11,8860001,8880000,8869762,13376,559,22.0359,10.1639,0.3687,0.4177,0.1652
chr11,8865001,8885000,8875269,12418,453,17.118,6.7781,0.4327,0.4055,0.1648
chr11,8870001,8890000,8878400,11820,437,18.6219,6.2077,0.5,0.457,0.1958
chr11,8875001,8895000,8883963,10751,374,14.6221,4.3807,0.5389,0.4313,0.2205
chr11,8880001,8900000,8890660,11396,498,22.2668,5.3311,0.6137,0.4066,0.3025
chr11,8885001,8905000,8896600,12507,608,25.1169,6.0276,0.6129,0.4187,0.2957
chr11,8890001,8910000,8900738,14956,711,26.8626,7.3851,0.5687,0.3912,0.2779
chr11,8895001,8915000,8904702,15764,784,30.5847,9.2539,0.5354,0.3823,0.2588
chr11,8900001,8920000,8909906,16251,696,21.0404,7.8689,0.4556,0.3151,0.1941
chr11,8905001,8925000,8915235,16600,691,19.294,6.0972,0.5197,0.2675,0.1963
chr11,8910001,8930000,8919938,16033,659,14.9,4.2671,0.5548,0.2108,0.1596
chr11,8915001,8935000,8924860,17127,691,9.8511,1.7447,0.6991,0.1711,0.1435
chr11,8920001,8940000,8930085,17174,694,7.2121,1.278,0.6989,0.1394,0.125
chr11,8925001,8945000,8935393,17242,672,5.5227,1.3011,0.6187,0.109,0.0937
chr11,8930001,8950000,8939682,17542,625,4.8672,1.8979,0.4389,0.0949,0.0752
chr11,8935001,8955000,8944854,17370,666,8.1449,3.1365,0.4439,0.1455,0.1124
chr11,8940001,8960000,8949857,16964,674,9.9267,5.2557,0.3077,0.124,0.0931
chr11,8945001,8965000,8954810,15914,651,11.0674,6.5808,0.2542,0.1465,0.1031
chr11,8950001,8970000,8959572,15781,709,14.424,8.4622,0.2605,0.1743,0.1124
chr11,8955001,8975000,8964552,14608,653,17.3996,9.2065,0.3079,0.2115,0.1418
chr11,8960001,8980000,8970031,14330,653,17.635,8.5207,0.3485,0.2025,0.1418
chr11,8965001,8985000,8974934,14182,647,20.4658,7.6884,0.4538,0.2448,0.1686
chr11,8970001,8990000,8980160,14072,658,25.1411,7.2752,0.5511,0.3145,0.2318
chr11,8975001,8995000,8983963,12943,586,20.8117,5.9425,0.5558,0.3219,0.2267
chr11,8980001,9000000,8989472,12249,556,26.7308,5.3104,0.6685,0.4829,0.3174
chr11,8985001,9005000,8995258,12679,670,28.4703,7.4872,0.5836,0.4917,0.2815
chr11,8990001,9010000,9000583,12097,609,23.7839,6.3296,0.5796,0.4782,0.2671
chr11,8995001,9015000,9004933,13219,693,25.6273,6.7033,0.5853,0.4864,0.2676
chr11,9000001,9020000,9008596,11705,604,19.3547,5.949,0.5298,0.4419,0.2297
chr11,9005001,9025000,9013803,10101,404,13.0415,3.4089,0.5856,0.4499,0.2726
chr11,9010001,9030000,9020031,10172,416,12.792,4.7084,0.4619,0.3281,0.2047
chr11,9015001,9035000,9026606,10507,428,13.3399,5.1416,0.4436,0.2877,0.1821
chr11,9020001,9040000,9030842,12563,529,14.188,6.0386,0.4029,0.1922,0.1355
chr11,9025001,9045000,9035293,13815,624,17.4167,5.9466,0.4909,0.2029,0.1461
chr11,9030001,9050000,9040424,15183,683,18.2317,8.4107,0.3686,0.1508,0.1058
chr11,9035001,9055000,9045385,15826,733,19.6294,8.7733,0.3822,0.1566,0.1141
chr11,9040001,9060000,9049553,14895,729,20.6836,10.2859,0.3357,0.1832,0.1213
chr11,9045001,9065000,9053961,14412,740,21.9926,11.2692,0.3224,0.2122,0.1413
chr11,9050001,9070000,9059644,13461,764,25.0249,8.9245,0.4742,0.3428,0.2249
chr11,9055001,9075000,9065718,12939,781,24.4321,10.1916,0.4113,0.3405,0.1874
chr11,9060001,9080000,9070544,14193,821,23.9478,9.4664,0.4334,0.3282,0.191
chr11,9065001,9085000,9074945,14525,843,21.3892,9.6433,0.3785,0.2876,0.1557
chr11,9070001,9090000,9079971,14938,883,15.5664,8.4355,0.2971,0.2482,0.1224
chr11,9075001,9095000,9084505,14243,783,14.1447,6.4029,0.3768,0.3215,0.1684
chr11,9080001,9100000,9089679,13393,737,13.7055,7.973,0.2644,0.2584,0.1233
chr11,9085001,9105000,9094387,12957,746,13.5989,8.7281,0.2182,0.2238,0.1102
chr11,9090001,9110000,9100395,12609,687,14.9463,8.562,0.2716,0.2442,0.1296
chr11,9095001,9115000,9104996,12420,693,14.7599,8.9802,0.2435,0.2058,0.1215
chr11,9100001,9120000,9109492,11540,627,11.8569,6.5303,0.2897,0.2236,0.1375
chr11,9105001,9125000,9114394,11389,587,10.3455,5.0246,0.3462,0.2532,0.1526
chr11,9110001,9130000,9120724,11517,568,12.6263,5.4151,0.3997,0.3409,0.1966
chr11,9115001,9135000,9125745,11770,579,12.2757,5.741,0.3627,0.3327,0.1726
chr11,9120001,9140000,9130630,13646,691,13.4287,5.8607,0.3923,0.3532,0.1746
chr11,9125001,9145000,9134717,13655,688,14.8775,6.489,0.3926,0.3641,0.1864
chr11,9130001,9150000,9140047,13516,762,15.1133,7.1493,0.3577,0.2866,0.1659
chr11,9135001,9155000,9144995,14325,797,16.8512,6.9311,0.4171,0.3178,0.1914
chr11,9140001,9160000,9150160,13109,726,17.3961,8.1397,0.3625,0.2989,0.184
chr11,9145001,9165000,9154382,13181,743,18.6547,7.9834,0.4006,0.2923,0.1943
chr11,9150001,9170000,9159713,12989,635,16.7671,6.6537,0.4318,0.2914,0.201
chr11,9155001,9175000,9165987,13405,662,16.2655,6.2539,0.4446,0.267,0.1861
chr11,9160001,9180000,9170990,14725,723,21.7656,7.4404,0.4905,0.3241,0.2067
chr11,9165001,9185000,9175604,16474,716,24.1477,7.8284,0.5104,0.3894,0.236
chr11,9170001,9190000,9179770,16603,752,27.8941,8.2194,0.5448,0.4661,0.2568
chr11,9175001,9195000,9184151,15020,661,31.3534,8.0636,0.5909,0.5702,0.3078
chr11,9180001,9200000,9189402,14465,632,29.8775,5.7913,0.6753,0.6159,0.3576
chr11,9185001,9205000,9194946,12718,585,26.3827,4.564,0.705,0.6288,0.3507
chr11,9190001,9210000,9200560,12891,567,25.456,4.8371,0.6806,0.5622,0.3432
chr11,9195001,9215000,9205087,13633,568,22.4272,4.4016,0.6719,0.5329,0.3297
chr11,9200001,9220000,9210718,13959,624,22.6975,5.1781,0.6285,0.5037,0.2993
chr11,9205001,9225000,9214941,14593,664,23.7909,6.0272,0.5957,0.4797,0.2945
chr11,9210001,9230000,9219611,13796,680,22.8715,5.9282,0.5883,0.4927,0.2974
chr11,9215001,9235000,9224562,13799,705,25.2218,6.2633,0.6021,0.4713,0.288
chr11,9220001,9240000,9229921,12980,698,24.9646,7.1638,0.5541,0.4355,0.2611
chr11,9225001,9245000,9235155,12532,778,28.1919,8.4198,0.54,0.4503,0.2099
chr11,9230001,9250000,9239977,13097,759,24.7681,7.4611,0.537,0.461,0.1928
chr11,9235001,9255000,9244507,11560,653,18.2756,6.7513,0.4605,0.4569,0.1639
chr11,9240001,9260000,9249926,11581,559,14.1784,4.0846,0.5527,0.5485,0.1889
chr11,9245001,9265000,9255177,11802,484,10.5902,3.385,0.5156,0.5581,0.2563
chr11,9250001,9270000,9260830,11179,469,15.427,5.3694,0.4836,0.5699,0.2928
chr11,9255001,9275000,9265200,12972,580,20.6565,6.1513,0.5411,0.5826,0.3071
chr11,9260001,9280000,9269360,11778,557,19.5508,7.5843,0.441,0.5117,0.2444
chr11,9265001,9285000,9274574,11370,573,17.509,8.9262,0.3247,0.3489,0.1626
chr11,9270001,9290000,9279219,11026,529,12.9182,6.9193,0.3024,0.2977,0.1412
chr11,9275001,9295000,9285526,10372,460,9.2496,6.42,0.1806,0.1782,0.0808
chr11,9280001,9300000,9290645,12068,548,15.3823,5.4966,0.4735,0.3625,0.199
chr11,9285001,9305000,9295613,12569,561,17.2488,3.6107,0.6538,0.4564,0.267
chr11,9290001,9310000,9299837,13063,636,21.2361,4.4098,0.6561,0.4069,0.2461
chr11,9295001,9315000,9304599,13203,703,24.0491,5.9524,0.6032,0.3937,0.2348
chr11,9300001,9320000,9309691,12514,695,22.8032,7.0135,0.5296,0.3784,0.2206
chr11,9305001,9325000,9314738,12168,693,22.3816,7.5336,0.4963,0.3841,0.2179
chr11,9310001,9330000,9319390,11658,684,18.2526,8.3928,0.37,0.3568,0.1799
chr11,9315001,9335000,9324667,11387,652,14.9238,7.2773,0.3444,0.3463,0.1594
chr11,9320001,9340000,9329405,10502,592,10.6851,5.9883,0.2817,0.2648,0.1224
chr11,9325001,9345000,9335586,11047,603,15.1488,5.6988,0.4533,0.3824,0.2116
chr11,9330001,9350000,9340515,11785,570,16.6978,4.5529,0.5715,0.4868,0.2887
chr11,9335001,9355000,9345358,11528,543,17.9867,3.8575,0.6468,0.5182,0.3336
chr11,9340001,9360000,9349516,12255,609,19.9859,4.7653,0.6149,0.4935,0.3269
chr11,9345001,9365000,9354349,10902,525,13.4238,3.9545,0.5449,0.4248,0.2742
chr11,9350001,9370000,9360062,10588,610,16.5233,4.2696,0.5893,0.4021,0.2585
chr11,9355001,9375000,9365318,10887,652,15.0139,5.839,0.44,0.3133,0.1914
chr11,9360001,9380000,9370162,10326,594,15.0928,6.2988,0.4111,0.2954,0.1721
chr11,9365001,9385000,9374910,11244,697,21.4703,8.7346,0.4216,0.3627,0.2091
chr11,9370001,9390000,9380072,11244,629,19.487,8.4187,0.3966,0.3642,0.2112
chr11,9375001,9395000,9385278,11250,598,18.9392,6.6376,0.481,0.4217,0.2603
chr11,9380001,9400000,9389827,11871,587,16.1041,6.4699,0.4268,0.4294,0.2332
chr11,9385001,9405000,9395028,11656,555,12.4713,5.0459,0.4239,0.3702,0.1996
chr11,9390001,9410000,9400109,11986,612,11.671,5.1306,0.3893,0.3469,0.1696
chr11,9395001,9415000,9404408,10956,547,11.4154,5.9417,0.3154,0.3075,0.1405
chr11,9400001,9420000,9409773,11015,596,14.3503,5.3043,0.4603,0.3872,0.2215
chr11,9405001,9425000,9414753,10833,553,13.0348,5.1251,0.4356,0.3614,0.2067
chr11,9410001,9430000,9420661,10579,512,12.5433,5.4364,0.3953,0.33,0.1934
chr11,9415001,9435000,9424992,11756,592,15.4384,5.1301,0.5012,0.3922,0.2461
chr11,9420001,9440000,9429245,10737,513,13.0463,4.648,0.4746,0.3863,0.2266
chr11,9425001,9445000,9434861,11475,533,18.0944,4.0542,0.6339,0.4529,0.3136
chr11,9430001,9450000,9440066,11527,544,18.4411,4.3697,0.6169,0.4518,0.3044
chr11,9435001,9455000,9445433,11328,515,18.536,4.8328,0.5864,0.4513,0.3032
chr11,9440001,9460000,9449975,12814,634,19.6162,5.1815,0.5821,0.4397,0.2808
chr11,9445001,9465000,9455092,12372,654,16.7588,4.9329,0.5452,0.4546,0.2543
chr11,9450001,9470000,9460354,13028,680,18.1502,4.4434,0.6067,0.4597,0.274
chr11,9455001,9475000,9465112,13598,806,22.8847,4.2497,0.6868,0.5078,0.31
chr11,9460001,9480000,9470159,13422,690,21.5634,3.4102,0.7269,0.5472,0.3493
chr11,9465001,9485000,9474885,13764,686,21.3675,3.7946,0.6984,0.5044,0.3425
chr11,9470001,9490000,9479968,13447,665,21.7583,3.6891,0.7101,0.5493,0.3695
chr11,9475001,9495000,9485154,13376,612,15.5154,5.5045,0.4763,0.4172,0.2396
chr11,9480001,9500000,9490172,13767,770,20.1066,8.2924,0.416,0.3887,0.2122
chr11,9485001,9505000,9495013,13848,791,19.8375,8.3198,0.409,0.3905,0.2051
chr11,9490001,9510000,9499935,13891,821,18.3486,9.4216,0.3215,0.323,0.165
chr11,9495001,9515000,9505085,14256,892,22.5088,10.776,0.3525,0.3586,0.1882
chr11,9500001,9520000,9509789,13344,769,20.0558,8.742,0.3929,0.3778,0.2104
chr11,9505001,9525000,9514744,13071,773,20.5596,9.7392,0.3571,0.3468,0.1963
chr11,9510001,9530000,9519900,13011,745,19.5356,9.3309,0.3535,0.3113,0.1824
chr11,9515001,9535000,9526087,13754,670,16.2549,7.3335,0.3782,0.308,0.1911
chr11,9520001,9540000,9530701,15182,755,17.1382,10.2895,0.2497,0.2345,0.1341
chr11,9525001,9545000,9535121,15753,756,21.0029,10.0579,0.3524,0.3309,0.1906
chr11,9530001,9550000,9539956,16952,788,28.3117,9.0339,0.5162,0.5041,0.2969
chr11,9535001,9555000,9545135,16710,811,29.5327,8.3594,0.5588,0.5226,0.3062
chr11,9540001,9560000,9549952,16258,806,34.0039,5.9392,0.7026,0.567,0.3772
chr11,9545001,9565000,9554424,16112,797,30.849,7.3478,0.6153,0.5231,0.3151
chr11,9550001,9570000,9559755,15484,800,25.892,8.5441,0.5038,0.4059,0.2459
chr11,9555001,9575000,9564908,14716,762,25.5615,9.0782,0.4759,0.3858,0.2388
chr11,9560001,9580000,9569915,14576,734,20.4258,9.9022,0.347,0.2886,0.1638
chr11,9565001,9585000,9575254,15380,728,21.6755,8.8929,0.4182,0.328,0.2038
chr11,9570001,9590000,9580286,15257,731,20.3801,8.8946,0.3923,0.3036,0.1815
chr11,9575001,9595000,9584775,15074,749,19.2937,9.2073,0.3539,0.2766,0.1553
chr11,9580001,9600000,9589236,14579,743,19.9785,8.2736,0.4143,0.3291,0.1888
chr11,9585001,9605000,9595030,14201,754,23.6209,6.8856,0.5486,0.4273,0.2585
chr11,9590001,9610000,9600092,13651,691,22.7605,6.5373,0.5537,0.48,0.2929
chr11,9595001,9615000,9605057,13710,686,23.1985,4.95,0.6483,0.5501,0.3884
chr11,9600001,9620000,9609606,13901,728,22.4157,7.6997,0.4887,0.5285,0.2863
chr11,9605001,9625000,9614800,12951,722,16.5931,10.4897,0.2254,0.2816,0.1346
chr11,9610001,9630000,9619680,12696,710,14.5577,10.4659,0.1635,0.196,0.0924
chr11,9615001,9635000,9624846,12497,704,14.4823,11.9198,0.0971,0.127,0.0544
chr11,9620001,9640000,9629986,12256,662,14.1992,9.1553,0.216,0.2216,0.1232
chr11,9625001,9645000,9635201,12558,730,15.9603,8.1214,0.3255,0.3122,0.1828
chr11,9630001,9650000,9639916,12274,764,17.8784,7.9723,0.3832,0.3591,0.2132
chr11,9635001,9655000,9645106,12371,794,21.3156,7.4153,0.4838,0.4109,0.2649
chr11,9640001,9660000,9650273,12733,848,25.2844,7.7939,0.5288,0.451,0.2933
chr11,9645001,9665000,9655300,12519,815,24.2295,6.867,0.5583,0.4633,0.3
chr11,9650001,9670000,9659663,12844,818,24.8668,8.2107,0.5035,0.4484,0.2777
chr11,9655001,9675000,9664952,13018,855,25.0489,7.6757,0.5309,0.4794,0.3057
chr11,9660001,9680000,9670152,12981,860,25.3496,6.9991,0.5673,0.4958,0.3277
chr11,9665001,9685000,9674768,12474,771,23.5288,6.749,0.5542,0.5242,0.3456
chr11,9670001,9690000,9679198,11845,702,21.7407,4.8822,0.6332,0.5816,0.4014
chr11,9675001,9695000,9685167,12042,630,18.4374,4.5177,0.6064,0.5063,0.3237
chr11,9680001,9700000,9691089,12680,622,14.0187,4.7157,0.4966,0.3694,0.2286
chr11,9685001,9705000,9695073,12380,619,14.6757,4.7768,0.5089,0.3783,0.2249
chr11,9690001,9710000,9699408,13007,740,16.2803,6.8527,0.4075,0.3317,0.1856
chr11,9695001,9715000,9704735,12532,790,15.7134,7.0606,0.3799,0.3493,0.1897
chr11,9700001,9720000,9711101,12456,739,15.38,10.8507,0.1727,0.2023,0.0905
chr11,9705001,9725000,9715308,13286,805,14.7759,10.3109,0.178,0.188,0.0878
chr11,9710001,9730000,9719166,12180,711,12.3522,9.1706,0.1478,0.1443,0.0705
chr11,9715001,9735000,9724114,11687,631,11.7722,8.9862,0.1342,0.1375,0.0665
chr11,9720001,9740000,9730125,10618,625,12.6106,4.665,0.4599,0.3946,0.2474
chr11,9725001,9745000,9736140,10899,691,12.2154,5.0791,0.4126,0.3615,0.2211
chr11,9730001,9750000,9740098,11482,678,13.0439,4.7142,0.4691,0.4335,0.2603
chr11,9735001,9755000,9744948,11870,717,13.8895,6.3287,0.374,0.3662,0.2059
chr11,9740001,9760000,9750059,12389,751,16.3943,8.1976,0.3333,0.3336,0.1839
chr11,9745001,9765000,9755479,12124,738,18.6346,8.6416,0.3664,0.3846,0.2123
chr11,9750001,9770000,9759801,12416,693,17.1782,7.53,0.3905,0.3846,0.222
chr11,9755001,9775000,9764990,12844,753,18.1462,7.1363,0.4355,0.3947,0.2363
chr11,9760001,9780000,9770156,12738,760,17.9051,5.9845,0.499,0.4729,0.277
chr11,9765001,9785000,9774685,12189,635,14.8388,4.833,0.5086,0.4458,0.2773
chr11,9770001,9790000,9779152,12088,725,17.1371,5.5409,0.5113,0.4491,0.2754
chr11,9775001,9795000,9784273,10888,607,13.8111,4.1292,0.5397,0.4568,0.2941
chr11,9780001,9800000,9789627,10059,530,11.2905,4.7302,0.4095,0.3489,0.2196
chr11,9785001,9805000,9793482,8358,439,9.4695,4.4573,0.3599,0.3438,0.203
chr11,9790001,9810000,9799472,7802,364,7.2081,4.4239,0.2394,0.2605,0.1362
chr11,9795001,9815000,9805948,8654,432,9.5435,5.7656,0.2468,0.3094,0.1576
chr11,9800001,9820000,9812003,9161,481,8.3179,4.9226,0.2564,0.2641,0.1297
chr11,9805001,9825000,9815957,11852,634,11.6096,5.6832,0.3427,0.2884,0.1475
chr11,9810001,9830000,9819875,12314,699,13.7831,6.0973,0.3866,0.2993,0.1617
chr11,9815001,9835000,9824009,11036,594,12.0957,5.0727,0.4091,0.2946,0.1529
chr11,9820001,9840000,9828794,10286,495,11.4155,4.6291,0.423,0.3181,0.1748
chr11,9825001,9845000,9835567,9936,411,8.846,3.9206,0.3858,0.3177,0.1865
chr11,9830001,9850000,9841017,10479,340,6.3714,3.6201,0.2754,0.2848,0.1446
chr11,9835001,9855000,9845897,12375,504,14.4405,4.1305,0.5552,0.4741,0.2988
chr11,9840001,9860000,9850410,13890,632,22.1602,4.4481,0.6657,0.5369,0.3381
chr11,9845001,9865000,9855381,14511,790,27.7439,5.2735,0.6806,0.542,0.3151
chr11,9850001,9870000,9859391,13917,822,31.7476,5.0527,0.7254,0.557,0.3396
chr11,9855001,9875000,9863684,12206,614,22.6477,3.8818,0.7074,0.5423,0.3175
chr11,9860001,9880000,9869328,11752,594,19.5104,5.1769,0.5806,0.4604,0.2594
chr11,9865001,9885000,9875501,10880,508,17.2924,4.584,0.5809,0.4653,0.2993
chr11,9870001,9890000,9880770,11745,592,17.5094,4.697,0.577,0.4345,0.2944
chr11,9875001,9895000,9885296,13256,779,20.9536,6.3607,0.5343,0.3859,0.2582
chr11,9880001,9900000,9889699,12538,749,16.4885,5.4506,0.5031,0.3805,0.2289
chr11,9885001,9905000,9894487,12588,768,17.1256,7.6064,0.3849,0.3297,0.1794
chr11,9890001,9910000,9899152,11468,653,15.4635,7.5207,0.3456,0.3376,0.1678
chr11,9895001,9915000,9905130,11087,604,15.1753,8.1036,0.3038,0.3461,0.1502
chr11,9900001,9920000,9910476,12177,629,18.0544,8.9121,0.339,0.333,0.1704
chr11,9905001,9925000,9915460,11884,595,16.8146,7.706,0.3715,0.3314,0.1773
chr11,9910001,9930000,9920418,13529,704,15.513,7.8175,0.3298,0.256,0.1386
chr11,9915001,9935000,9925510,14382,711,14.2117,8.4693,0.2532,0.1584,0.0957
chr11,9920001,9940000,9930199,13742,709,11.3668,7.724,0.1908,0.107,0.0661
chr11,9925001,9945000,9934131,13798,651,8.978,6.4803,0.1616,0.0802,0.0511
chr11,9930001,9950000,9939112,12737,559,8.38,5.7246,0.1883,0.0983,0.0622
chr11,9935001,9955000,9945329,12377,598,11.3532,3.4343,0.5355,0.3021,0.1759
chr11,9940001,9960000,9950847,13646,622,38.8416,4.215,0.8042,0.6461,0.4127
chr11,9945001,9965000,9955280,14116,655,44.9946,4.3975,0.8219,0.6923,0.4314
chr11,9950001,9970000,9959846,15035,779,48.3534,5.9956,0.7794,0.6828,0.4122
chr11,9955001,9975000,9964568,14641,769,46.9074,7.1678,0.7349,0.6996,0.4316
chr11,9960001,9980000,9970161,14049,743,20.9355,7.275,0.4842,0.4864,0.2685
chr11,9965001,9985000,9974784,13938,804,16.6268,8.0056,0.35,0.3442,0.1938
chr11,9970001,9990000,9980197,13839,794,17.9498,8.3176,0.3667,0.3348,0.2047
chr11,9975001,9995000,9985119,14236,784,19.1208,7.4923,0.4369,0.3731,0.2435
chr11,9980001,10000000,9990131,14031,823,20.5618,7.0691,0.4883,0.4116,0.2593
chr11,9985001,10005000,9994943,14566,912,22.3221,7.5736,0.4933,0.4346,0.2634
chr11,9990001,10010000,9999903,14380,895,20.9843,7.2331,0.4873,0.4477,0.2601
chr11,9995001,10015000,10004516,13490,852,18.2691,8.964,0.3417,0.336,0.1726
chr11,10000001,10020000,10009461,13197,840,16.9665,9.0252,0.3055,0.3078,0.1551
chr11,10005001,10025000,10014885,12846,739,17.4286,9.3323,0.3025,0.2996,0.1547
chr11,10010001,10030000,10020454,12897,785,16.4945,11.0065,0.1996,0.2069,0.0981
chr11,10015001,10035000,10025477,14118,844,19.3576,10.887,0.2801,0.2879,0.139
chr11,10020001,10040000,10030273,14687,849,19.6584,10.3097,0.312,0.311,0.1529
chr11,10025001,10045000,10034724,14422,824,17.5916,9.3987,0.3035,0.3019,0.1463
chr11,10030001,10050000,10039429,13982,784,20.2312,8.7461,0.3963,0.3864,0.2024
chr11,10035001,10055000,10044562,13046,739,18.9303,7.3581,0.4402,0.4341,0.2423
chr11,10040001,10060000,10048886,10793,581,15.1121,5.9428,0.4355,0.4347,0.2463
chr11,10045001,10065000,10054951,11259,643,15.3184,7.4943,0.343,0.3557,0.1903
chr11,10050001,10070000,10060558,11317,629,14.2455,6.8727,0.3491,0.357,0.1969
chr11,10055001,10075000,10066245,11486,628,15.7225,7.5857,0.3491,0.3335,0.1815
chr11,10060001,10080000,10069973,13349,728,18.372,8.4416,0.3703,0.3418,0.1868
chr11,10065001,10085000,10075155,13033,675,21.2476,7.1043,0.4988,0.4259,0.2645
chr11,10070001,10090000,10080383,13595,675,25.5369,6.3525,0.6016,0.4958,0.3262
chr11,10075001,10095000,10085613,14607,705,27.5143,5.6805,0.6577,0.5106,0.3391
chr11,10080001,10100000,10090450,15236,750,30.4309,5.8804,0.6761,0.5281,0.3647
chr11,10085001,10105000,10094805,15380,796,27.9693,5.8532,0.6539,0.5081,0.3322
chr11,10090001,10110000,10098789,13958,700,20.1597,5.1511,0.593,0.4308,0.2818
chr11,10095001,10115000,10104377,13056,571,82.4523,3.822,0.9114,0.8553,0.7688
chr11,10100001,10120000,10109489,11228,464,155.62,2.7327,0.9655,0.9329,0.8944
chr11,10105001,10125000,10115105,10742,341,230.8131,1.5897,0.9863,0.9631,0.9547
chr11,10110001,10130000,10119392,10549,315,289.5819,1.0645,0.9927,0.9746,0.9722
chr11,10115001,10135000,10125631,10170,378,344.4449,1.0842,0.9937,0.9747,0.9727
chr11,10120001,10140000,10130420,11237,419,381.5259,1.1548,0.994,0.9768,0.9747
chr11,10125001,10145000,10135672,11159,428,387.6721,1.2379,0.9936,0.9774,0.971
chr11,10130001,10150000,10139655,11498,438,397.6123,1.279,0.9936,0.979,0.9704
chr11,10135001,10155000,10144784,11491,409,373.1993,1.087,0.9942,0.9775,0.9683
chr11,10140001,10160000,10150279,11345,410,377.1837,1.0249,0.9946,0.9746,0.9658
chr11,10145001,10165000,10155588,11792,452,412.385,0.9853,0.9952,0.9714,0.9675
chr11,10150001,10170000,10160323,12644,486,443.2023,0.9837,0.9956,0.968,0.967
chr11,10155001,10175000,10165275,13061,489,439.478,1.6628,0.9925,0.9649,0.9632
chr11,10160001,10180000,10170105,13283,501,447.5419,2.0321,0.991,0.9642,0.9619
chr11,10165001,10185000,10175049,13487,487,442.4852,1.8744,0.9916,0.9688,0.9665
chr11,10170001,10190000,10180051,13744,495,448.4859,3.1351,0.9861,0.9721,0.9622
chr11,10175001,10195000,10185346,14335,521,479.6168,2.8236,0.9883,0.9807,0.9659
chr11,10180001,10200000,10189911,14313,503,464.099,2.403,0.9897,0.9824,0.9675
chr11,10185001,10205000,10194567,13907,506,464.988,2.2543,0.9904,0.9812,0.9653
chr11,10190001,10210000,10199971,14249,562,515.5603,0.9149,0.9965,0.9753,0.9658
chr11,10195001,10215000,10205250,13797,544,494.9978,0.893,0.9964,0.9686,0.9612
chr11,10200001,10220000,10210556,14759,550,484.3291,4.7785,0.9805,0.9589,0.9391
chr11,10205001,10225000,10215499,16342,536,464.8357,4.823,0.9795,0.949,0.9307
chr11,10210001,10230000,10220202,16275,471,405.3774,4.7223,0.977,0.9493,0.9267
chr11,10215001,10235000,10224592,16418,456,392.2158,4.4119,0.9778,0.9503,0.9309
chr11,10220001,10240000,10229431,15855,461,411.7022,0.8114,0.9961,0.958,0.9541
chr11,10225001,10245000,10234422,14088,426,384.9735,1.1285,0.9942,0.9642,0.9595
chr11,10230001,10250000,10239669,13627,409,371.3324,1.0102,0.9946,0.9614,0.9609
chr11,10235001,10255000,10245200,13644,414,384.0031,0.8929,0.9954,0.9658,0.9653
chr11,10240001,10260000,10250332,13260,388,359.4209,0.8359,0.9954,0.9689,0.9677
chr11,10245001,10265000,10254175,12334,331,305.9519,0.6608,0.9957,0.9706,0.9677
chr11,10250001,10270000,10259888,12675,364,336.7278,0.824,0.9951,0.9756,0.9699
chr11,10255001,10275000,10265292,12062,350,318.4065,0.8837,0.9945,0.9699,0.9641
chr11,10260001,10280000,10270896,12274,395,355.938,2.0686,0.9884,0.9666,0.9552
chr11,10265001,10285000,10274902,13666,477,430.6138,2.3795,0.989,0.9686,0.9571
chr11,10270001,10290000,10280045,13050,425,381.0901,2.296,0.988,0.9675,0.9571
chr11,10275001,10295000,10285165,13687,479,425.9602,2.8254,0.9868,0.9643,0.9466
chr11,10280001,10300000,10290669,14543,514,458.8613,2.3501,0.9898,0.9615,0.9462
chr11,10285001,10305000,10295532,15095,543,487.4247,1.9547,0.992,0.9629,0.9496
chr11,10290001,10310000,10299646,15126,589,532.8609,2.07,0.9923,0.9668,0.9526
chr11,10295001,10315000,10304419,14947,584,530.5739,1.904,0.9928,0.9701,0.9609
