chrom start end window_rec_rates
chr12 8900001 9000000 4.42017955679403
chr12 9000001 9100000 5.53371593526569
chr12 9100001 9200000 6.07982286925439
chr12 9200001 9300000 5.92786357638807
chr12 9300001 9400000 5.57656488886099
chr12 9400001 9500000 5.51742812682649
chr12 9500001 9600000 5.12026223016901
chr12 9600001 9700000 4.87657891491044
chr12 9700001 9800000 4.51680845817459
chr12 9800001 9900000 4.39943032483729
chr12 9900001 10000000 4.11253697834438
chr12 10000001 10100000 3.75638668950299
chr12 10100001 10200000 3.41265584210643
chr12 10200001 10300000 3.10910693265463
chr12 10300001 10400000 2.62288058970056
chr12 10400001 10500000 2.26066553815025
chr12 10500001 10600000 2.52922828033507
chr12 10600001 10700000 3.10926213436785
chr12 10700001 10800000 4.03409863683703
chr12 10800001 10900000 5.76307547965787
chr12 10900001 11000000 6.90278130825033
chr12 11000001 11100000 7.68928022512591
chr12 11100001 11200000 7.4680066177547
chr12 11200001 11300000 6.03489509920757
chr12 11300001 11400000 5.95822598920038
chr12 11400001 11500000 6.91928029101514
chr12 11500001 11600000 6.92909161292511
chr12 11600001 11700000 5.88824280670234
chr12 11700001 11800000 5.31306606188172
chr12 11800001 11900000 5.06502996879378
chr12 11900001 12000000 4.64359987179806
chr12 12000001 12100000 3.82306398135961
chr12 12100001 12200000 3.13714739570069
chr12 12200001 12300000 2.34809838052133
chr12 12300001 12400000 1.876883494583
chr12 12400001 12500000 1.58744077724503
chr12 12500001 12600000 1.49044566032677
chr12 12600001 12700000 1.64333286243061
chr12 12700001 12800000 1.44843262285787
chr12 12800001 12900000 1.34108975045764
chr12 12900001 13000000 1.46309683656646
chr12 13000001 13100000 1.48637075189368
chr12 13100001 13200000 1.63012859471037
chr12 13200001 13300000 1.93009405009793
chr12 13300001 13400000 2.41145504122924
chr12 13400001 13500000 2.73132902396344
chr12 13500001 13600000 3.29398407297962
chr12 13600001 13700000 3.74951446626167
chr12 13700001 13800000 3.51725558747517
chr12 13800001 13900000 3.31948895822063
chr12 13900001 14000000 3.34771945959534
chr12 14000001 14100000 3.25605126204592
chr12 14100001 14200000 3.33754375826524
chr12 14200001 14300000 3.65429575685877
chr12 14300001 14400000 3.41090941610616
chr12 14400001 14500000 3.14032064324202
chr12 14500001 14600000 2.27027875249766
chr12 14600001 14700000 2.04113916646226
chr12 14700001 14800000 1.87709955002443
chr12 14800001 14900000 1.9042581320182
chr12 14900001 15000000 2.03394840214113
chr12 15000001 15100000 2.07416321428915
chr12 15100001 15200000 2.08878763438579
chr12 15200001 15300000 2.07612195597694
chr12 15300001 15400000 1.95345463976603
chr12 15400001 15500000 1.66432235706177
chr12 15500001 15600000 1.51173898520363
chr12 15600001 15700000 1.34412775754993
chr12 15700001 15800000 1.18261949039998
chr12 15800001 15900000 1.02332913621768
chr12 15900001 16000000 0.864303639496981
chr12 16000001 16100000 0.705146236123814
chr12 16100001 16200000 0.546124922984602
chr12 16200001 16300000 0.428939555645943
chr13 1 100000 0.565750297566717
chr13 100001 200000 0.773447564826224
chr13 200001 300000 0.991524424682321
chr13 300001 400000 1.20794042780155
chr13 400001 500000 1.42587758833501
chr13 500001 600000 1.60857505431375
chr13 600001 700000 1.82021744445052
chr13 700001 800000 2.08276172678387
chr13 800001 900000 2.2565938363577
chr13 900001 1000000 2.233125212368
chr13 1000001 1100000 2.29219025715304
chr13 1100001 1200000 2.28708268378943
chr13 1200001 1300000 2.26380222700445
chr13 1300001 1400000 2.35429665535568
chr13 1400001 1500000 2.40676426593777
chr13 1500001 1600000 2.36231044370902
chr13 1600001 1700000 2.24341314242731
chr13 1700001 1800000 2.32278347977374
chr13 1800001 1900000 2.24926203623382
chr13 1900001 2000000 2.37129142473595
chr13 2000001 2100000 2.69938862028698
chr13 2100001 2200000 2.89612782421763
chr13 2200001 2300000 3.14763969538567
chr13 2300001 2400000 3.40194194810866
chr13 2400001 2500000 3.40621093493263
chr13 2500001 2600000 3.16476644229989
chr13 2600001 2700000 3.06299794420269
chr13 2700001 2800000 3.15829873629483
chr13 2800001 2900000 3.44892627489156
chr13 2900001 3000000 3.91891269094752
chr13 3000001 3100000 4.44632125391407
chr13 3100001 3200000 5.31402911284617
chr13 3200001 3300000 5.59386772660184
chr13 3300001 3400000 5.12918047896741
chr13 3400001 3500000 5.02201402035522
chr13 3500001 3600000 4.76943722130748
chr13 3600001 3700000 4.3506299704022
chr13 3700001 3800000 3.95994852382075
chr13 3800001 3900000 3.77795526120647
chr13 3900001 4000000 3.72881149078547
chr13 4000001 4100000 3.82605316680593
chr13 4100001 4200000 3.75672168983795
chr13 4200001 4300000 3.85952981972661
chr13 4300001 4400000 4.07515104129513
chr13 4400001 4500000 4.11478118981909
chr13 4500001 4600000 3.93939545665309
chr13 4600001 4700000 3.61486398525248
chr13 4700001 4800000 3.14963561118173
chr13 4800001 4900000 2.70288757911037
chr13 4900001 5000000 2.27865066968169
chr13 5000001 5100000 1.77052114038472
chr13 5100001 5200000 1.44442164322677
chr13 5200001 5300000 1.36838684444829
chr13 5300001 5400000 1.32403739145648
chr13 5400001 5500000 1.4701112703156
chr13 5500001 5600000 1.53270478247307
chr13 5600001 5700000 1.7835882774562
chr13 5700001 5800000 2.19884069849092
chr13 5800001 5900000 2.31070374772001
chr13 5900001 6000000 2.3076725465301
chr13 6000001 6100000 2.42328409244999
chr13 6100001 6200000 2.25029432965992
chr13 6200001 6300000 2.16793642443412
chr13 6300001 6400000 2.08575409475083
chr13 6400001 6500000 2.04289589885188
chr13 6500001 6600000 2.07276726429028
chr13 6600001 6700000 2.02856789453002
chr13 6700001 6800000 1.85035570191742
chr13 6800001 6900000 1.88860280092256
chr13 6900001 7000000 1.72474426147042
chr13 7000001 7100000 1.34976029492188
chr13 7100001 7200000 1.18633288453769
chr13 7200001 7300000 1.2835833204137
chr13 7300001 7400000 1.64151160254998
chr13 7400001 7500000 2.22420565197234
chr13 7500001 7600000 2.74381602804047
chr13 7600001 7700000 3.37083009343911
chr13 7700001 7800000 3.99583422882924
chr13 7800001 7900000 4.4591181576742
chr13 7900001 8000000 5.16080601991148
chr13 8000001 8100000 5.4456342589657
chr13 8100001 8200000 5.92240684438657
chr13 8200001 8300000 5.78508812520554
chr13 8300001 8400000 5.23338701852637
chr13 8400001 8500000 4.72647930714702
chr13 8500001 8600000 4.31327374312627
chr13 8600001 8700000 4.10694062705784
chr13 8700001 8800000 3.52287426900513
chr13 8800001 8900000 2.72573287376302
chr13 8900001 9000000 2.98577340498393
chr13 9000001 9100000 4.2110571912713
chr13 9100001 9200000 5.56909153546626
chr13 9200001 9300000 5.77890048468593
chr13 9300001 9400000 5.66761259585851
chr13 9400001 9500000 5.20680927153805
chr13 9500001 9600000 4.63439368111772
chr13 9600001 9700000 4.10925052950193
chr13 9700001 9800000 3.76703422202788
chr13 9800001 9900000 3.4797827557253
chr13 9900001 10000000 3.22368962560266
chr13 10000001 10100000 2.98724370670265
chr13 10100001 10200000 2.67543736415224
chr13 10200001 10300000 2.33945684394601
chr13 10300001 10400000 1.81161889749555
chr13 10400001 10500000 1.47399483779662
chr13 10500001 10600000 1.17032086912471
chr13 10600001 10700000 1.06927526857769
chr13 10700001 10800000 0.953348888696519
chr13 10800001 10900000 0.899303350652889
chr13 10900001 11000000 1.04365574481887
chr13 11000001 11100000 1.28630180261085
chr13 11100001 11200000 1.69558687293602
chr13 11200001 11300000 2.27420763206105
chr13 11300001 11400000 2.89313022644268
chr13 11400001 11500000 3.58291264767229
chr13 11500001 11600000 3.87712672751767
chr13 11600001 11700000 3.89314832815373
chr13 11700001 11800000 3.83927037305906
chr13 11800001 11900000 3.82810828162515
chr13 11900001 12000000 3.85144463065383
chr13 12000001 12100000 3.81625291101933
chr13 12100001 12200000 3.74518869667713
chr13 12200001 12300000 3.78213557195984
chr13 12300001 12400000 3.90970052802631
chr13 12400001 12500000 4.08979314486564
chr13 12500001 12600000 4.13559587108966
chr13 12600001 12700000 4.24158121390737
chr13 12700001 12800000 4.09765116444933
chr13 12800001 12900000 4.05786346120145
chr13 12900001 13000000 4.3798122306915
chr13 13000001 13100000 4.12574262287559
chr13 13100001 13200000 3.98314725123656
chr13 13200001 13300000 3.91715130026627
chr13 13300001 13400000 3.30329910574814
chr13 13400001 13500000 2.49776976411424
chr13 13500001 13600000 2.01362067510473
chr13 13600001 13700000 2.06166399814532
chr13 13700001 13800000 2.64677331472109
chr13 13800001 13900000 3.88071272429162
chr13 13900001 14000000 4.50545523973041
chr13 14000001 14100000 4.78954909366188
chr13 14100001 14200000 4.25598563344554
chr13 14200001 14300000 3.95620377010699
chr13 14300001 14400000 4.10545317133193
chr13 14400001 14500000 4.60887079453912
chr13 14500001 14600000 5.80883008806828
chr13 14600001 14700000 6.5762378570027
chr13 14700001 14800000 5.99345013577875
chr13 14800001 14900000 4.98118724912502
chr13 14900001 15000000 4.07055795240214
chr13 15000001 15100000 3.21863674285792
chr13 15100001 15200000 2.82689734730723
chr13 15200001 15300000 3.27952888715678
chr13 15300001 15400000 3.57290486075564
chr13 15400001 15500000 3.92100151604902
chr13 15500001 15600000 4.0857949448667
chr13 15600001 15700000 4.62834044473648
chr13 15700001 15800000 4.24457770711501
chr13 15800001 15900000 3.93862588842768
chr13 15900001 16000000 3.85498266266864
chr13 16000001 16100000 3.54457446986957
chr13 16100001 16200000 3.25978308995486
chr13 16200001 16300000 3.09523231795403
chr13 16300001 16400000 2.57562508656598
chr13 16400001 16500000 2.20823698327204
chr13 16500001 16600000 2.10180105999237
chr13 16600001 16700000 1.94615571670846
chr13 16700001 16800000 1.95749814209478
chr13 16800001 16900000 1.98892786008032
chr13 16900001 17000000 2.03184547617691
chr13 17000001 17100000 2.2074362641499
chr13 17100001 17200000 2.3297278299385
chr13 17200001 17300000 2.61391598128561
chr13 17300001 17400000 2.67005097221781
chr13 17400001 17500000 2.39601422593148
chr13 17500001 17600000 1.84510910054808
chr13 17600001 17700000 1.58565820285298
chr13 17700001 17800000 1.34984835723591
chr13 17800001 17900000 1.12022118380557
chr13 17900001 18000000 1.02434781898933
chr13 18000001 18100000 0.938796955805944
chr14 1 100000 6.55497414230998
chr14 100001 200000 6.77124259399704
chr14 200001 300000 6.9840489667542
chr14 300001 400000 7.19339326058147
chr14 400001 500000 7.39606570461295
chr14 500001 600000 7.58221401900517
chr14 600001 700000 7.77794311914801
chr14 700001 800000 8.24564325598005
chr14 800001 900000 8.9283489280443
chr14 900001 1000000 8.86093132496614
chr14 1000001 1100000 8.69451933575717
chr14 1100001 1200000 7.63834667366701
chr14 1200001 1300000 5.59606685919457
chr14 1300001 1400000 4.56711596973766
chr14 1400001 1500000 5.45123946645581
chr14 1500001 1600000 7.31620714270781
chr14 1600001 1700000 8.2396413352266
chr14 1700001 1800000 9.29081719905331
chr14 1800001 1900000 9.40743379622266
chr14 1900001 2000000 8.22211092310919
chr14 2000001 2100000 7.20594490567046
chr14 2100001 2200000 5.78402231625028
chr14 2200001 2300000 4.44315662714807
chr14 2300001 2400000 3.72084208176683
chr14 2400001 2500000 3.51709487621593
chr14 2500001 2600000 3.56459676130856
chr14 2600001 2700000 3.84816417391356
chr14 2700001 2800000 4.63269403660032
chr14 2800001 2900000 4.60153280506509
chr14 2900001 3000000 4.08951374064412
chr14 3000001 3100000 4.29948584840926
chr14 3100001 3200000 5.25395154003112
chr14 3200001 3300000 6.66663116450814
chr14 3300001 3400000 7.05830034949817
chr14 3400001 3500000 6.80604072635124
chr14 3500001 3600000 5.63967260226669
chr14 3600001 3700000 4.72428608686448
chr14 3700001 3800000 3.99230037392178
chr14 3800001 3900000 3.54673412111425
chr14 3900001 4000000 3.93680729848449
chr14 4000001 4100000 4.91660411082978
chr14 4100001 4200000 5.83617992473337
chr14 4200001 4300000 6.86094893056453
chr14 4300001 4400000 6.71614752122818
chr14 4400001 4500000 6.66801020664013
chr14 4500001 4600000 5.95252584889533
chr14 4600001 4700000 4.98068957854815
chr14 4700001 4800000 4.72553007270691
chr14 4800001 4900000 4.62873491908273
chr14 4900001 5000000 4.99688227386758
chr14 5000001 5100000 4.85022519298967
chr14 5100001 5200000 4.76235328891311
chr14 5200001 5300000 4.91865973638775
chr14 5300001 5400000 5.21067085234443
chr14 5400001 5500000 5.782073720904
chr14 5500001 5600000 5.22850021681191
chr14 5600001 5700000 4.78153789335931
chr14 5700001 5800000 4.50299023330905
chr14 5800001 5900000 4.13571862326436
chr14 5900001 6000000 3.69056572988179
chr14 6000001 6100000 3.4716834367913
chr14 6100001 6200000 3.61340411283383
chr14 6200001 6300000 4.18092197078339
chr14 6300001 6400000 4.71502608513218
chr14 6400001 6500000 4.54662558242972
chr14 6500001 6600000 4.38957655696017
chr14 6600001 6700000 4.33308234134358
chr14 6700001 6800000 4.17923995972969
chr14 6800001 6900000 4.4842745814757
chr14 6900001 7000000 4.42182272817543
chr14 7000001 7100000 4.26087006448752
chr14 7100001 7200000 4.40411173892615
chr14 7200001 7300000 4.87528490307762
chr14 7300001 7400000 5.75830570629845
chr14 7400001 7500000 6.43257170517923
chr14 7500001 7600000 6.72495727749899
chr14 7600001 7700000 7.34092499960778
chr14 7700001 7800000 7.61829202640511
chr14 7800001 7900000 7.34161123661967
chr14 7900001 8000000 7.46148244051472
chr14 8000001 8100000 7.31122986300641
chr14 8100001 8200000 6.83624280813269
chr14 8200001 8300000 6.45867144279667
chr14 8300001 8400000 5.92734459684608
chr14 8400001 8500000 5.52943940384673
chr14 8500001 8600000 5.12633799374896
chr14 8600001 8700000 4.63652249527797
chr14 8700001 8800000 4.17305466017367
chr14 8800001 8900000 3.70118078883888
chr14 8900001 9000000 3.25221768681974
chr14 9000001 9100000 2.82108222635514
chr15 1 100000 1.99328776200044
chr15 100001 200000 2.48684512429539
chr15 200001 300000 2.99704491837418
chr15 300001 400000 3.52357684137843
chr15 400001 500000 4.0594181593985
chr15 500001 600000 4.63999551106833
chr15 600001 700000 5.15369780357495
chr15 700001 800000 5.66515071550316
chr15 800001 900000 6.24977405295104
chr15 900001 1000000 6.35878901986106
chr15 1000001 1100000 6.70067821302972
chr15 1100001 1200000 6.54970958154793
chr15 1200001 1300000 5.6444116521378
chr15 1300001 1400000 4.45542208075769
chr15 1400001 1500000 3.48607239084464
chr15 1500001 1600000 2.87562176968071
chr15 1600001 1700000 2.61741843318094
chr15 1700001 1800000 2.52164236456608
chr15 1800001 1900000 2.82163838428901
chr15 1900001 2000000 3.39528688612441
chr15 2000001 2100000 3.90380853732263
chr15 2100001 2200000 4.37495039662112
chr15 2200001 2300000 4.75950218734209
chr15 2300001 2400000 5.21815781287262
chr15 2400001 2500000 5.77257916529855
chr15 2500001 2600000 5.68365453439241
chr15 2600001 2700000 5.77486380471737
chr15 2700001 2800000 5.64057712572229
chr15 2800001 2900000 5.53473154385533
chr15 2900001 3000000 5.47877101895421
chr15 3000001 3100000 5.14338859601349
chr15 3100001 3200000 5.14207598710754
chr15 3200001 3300000 5.46785097601876
chr15 3300001 3400000 5.58675813200756
chr15 3400001 3500000 5.77506057487853
chr15 3500001 3600000 6.07330506742881
chr15 3600001 3700000 6.47645948111957
chr15 3700001 3800000 6.37732627727822
chr15 3800001 3900000 6.01592577157843
chr15 3900001 4000000 5.76988536502375
chr15 4000001 4100000 5.54900907126345
chr15 4100001 4200000 5.26412686922439
chr15 4200001 4300000 4.89361261747783
chr15 4300001 4400000 4.48677497625464
chr15 4400001 4500000 3.70963798317965
chr15 4500001 4600000 3.27442492191481
chr15 4600001 4700000 2.77436733213947
chr15 4700001 4800000 2.79069516675649
chr15 4800001 4900000 3.49212530126318
chr15 4900001 5000000 4.99115091508618
chr15 5000001 5100000 5.63874433745558
chr15 5100001 5200000 5.66883869961488
chr15 5200001 5300000 5.78607034756759
chr15 5300001 5400000 5.21561726702641
chr15 5400001 5500000 4.12489293140027
chr15 5500001 5600000 3.34448999368007
chr15 5600001 5700000 2.62226129178895
chr15 5700001 5800000 2.63602043551031
chr15 5800001 5900000 2.90940049161146
chr15 5900001 6000000 3.2229094475766
chr15 6000001 6100000 4.10095821686494
chr15 6100001 6200000 4.94711263021024
chr15 6200001 6300000 5.45254321388337
chr15 6300001 6400000 6.45252125243509
chr15 6400001 6500000 6.78676409829089
chr15 6500001 6600000 6.45054734277452
chr15 6600001 6700000 6.63997703279655
chr15 6700001 6800000 6.27169276036994
chr15 6800001 6900000 6.08853728950758
chr15 6900001 7000000 6.10773176962883
chr15 7000001 7100000 5.62187825995748
chr15 7100001 7200000 4.33995710591705
chr15 7200001 7300000 3.77057098743935
chr15 7300001 7400000 3.36221288821775
chr15 7400001 7500000 2.92889450031535
chr15 7500001 7600000 3.15397462181171
chr15 7600001 7700000 4.04942293695179
chr15 7700001 7800000 4.93467788572724
chr15 7800001 7900000 5.63506335672568
chr15 7900001 8000000 6.12973153240696
chr15 8000001 8100000 5.69612800437215
chr15 8100001 8200000 5.4851416134746
chr15 8200001 8300000 5.58723356333605
chr15 8300001 8400000 5.81136301755232
chr15 8400001 8500000 5.89678082516801
chr15 8500001 8600000 6.25762864468237
chr15 8600001 8700000 6.56904751755063
chr15 8700001 8800000 6.76971996874073
chr15 8800001 8900000 6.62074828655031
chr15 8900001 9000000 6.69472473761527
chr15 9000001 9100000 6.63713639105663
chr15 9100001 9200000 6.66722273834313
chr15 9200001 9300000 6.46167510970496
chr15 9300001 9400000 6.63757104361781
chr15 9400001 9500000 6.6849377280068
chr15 9500001 9600000 6.2226096537699
chr15 9600001 9700000 5.6548947818971
chr15 9700001 9800000 5.09319666139849
chr15 9800001 9900000 4.4535564708517
chr15 9900001 10000000 3.76116676126651
chr15 10000001 10100000 3.13524980968502
chr15 10100001 10200000 2.54979981190819
chr16 1 100000 2.21850035431597
chr16 100001 200000 2.52959918821751
chr16 200001 300000 2.83976715293538
chr16 300001 400000 3.15430390349337
chr16 400001 500000 3.48314785173095
chr16 500001 600000 3.81419737381871
chr16 600001 700000 4.14453101210196
chr16 700001 800000 4.46831105777603
chr16 800001 900000 4.88607276985842
chr16 900001 1000000 5.25302143163422
chr16 1000001 1100000 5.5546846989931
chr16 1100001 1200000 5.96878406301961
chr16 1200001 1300000 6.13738923951689
chr16 1300001 1400000 6.17618005501233
chr16 1400001 1500000 6.23409502318294
chr16 1500001 1600000 6.0236405812682
chr16 1600001 1700000 6.17261138186044
chr16 1700001 1800000 6.38011627361537
chr16 1800001 1900000 6.20632333218145
chr16 1900001 2000000 6.31057595217879
chr16 2000001 2100000 6.43635765188315
chr16 2100001 2200000 6.38639857559116
chr16 2200001 2300000 6.26918919480581
chr16 2300001 2400000 5.99824281695206
chr16 2400001 2500000 5.39173638810273
chr16 2500001 2600000 5.34390177675916
chr16 2600001 2700000 5.11068281448108
chr16 2700001 2800000 5.11558531079131
chr16 2800001 2900000 5.70959167712356
chr16 2900001 3000000 6.40492487821924
chr16 3000001 3100000 7.13163170154946
chr16 3100001 3200000 7.0977940079676
chr16 3200001 3300000 6.97187432700376
chr16 3300001 3400000 6.95606185231265
chr16 3400001 3500000 7.0506130062729
chr16 3500001 3600000 6.87616932999041
chr16 3600001 3700000 6.50814114312136
chr16 3700001 3800000 6.31844423070917
chr16 3800001 3900000 6.13464014613312
chr16 3900001 4000000 5.13338038537918
chr16 4000001 4100000 4.51896669933878
chr16 4100001 4200000 4.17797117158024
chr16 4200001 4300000 4.38159122027016
chr16 4300001 4400000 4.62187212254843
chr16 4400001 4500000 5.54963510415372
chr16 4500001 4600000 5.69738593181008
chr16 4600001 4700000 5.16412661116528
chr16 4700001 4800000 4.96122846648612
chr16 4800001 4900000 5.10521681476648
chr16 4900001 5000000 6.30117358484321
chr16 5000001 5100000 6.80939464916945
chr16 5100001 5200000 6.28740952126299
chr16 5200001 5300000 6.19495304492439
chr16 5300001 5400000 6.10832491737355
chr16 5400001 5500000 6.16649147925181
chr16 5500001 5600000 6.17790797068542
chr16 5600001 5700000 6.09428894489855
chr16 5700001 5800000 5.73046464279891
chr16 5800001 5900000 5.49836953785285
chr16 5900001 6000000 5.39295404220608
chr16 6000001 6100000 5.18806026337579
chr16 6100001 6200000 4.8596201533187
chr16 6200001 6300000 4.47850909906996
chr16 6300001 6400000 4.19705721121266
chr16 6400001 6500000 3.8259699327662
chr16 6500001 6600000 3.41714013885817
chr16 6600001 6700000 3.27636641917615
chr16 6700001 6800000 3.1938345790683
chr16 6800001 6900000 3.44133438707489
chr16 6900001 7000000 3.7381188014137
chr16 7000001 7100000 3.9379443057714
chr16 7100001 7200000 4.3314035241954
chr16 7200001 7300000 4.83976748039401
chr16 7300001 7400000 5.35306507095622
chr16 7400001 7500000 5.41619753841905
chr16 7500001 7600000 5.38822378142742
chr16 7600001 7700000 5.00157355478137
chr16 7700001 7800000 5.09077598523471
chr16 7800001 7900000 4.91764497638058
chr16 7900001 8000000 4.9955901247322
chr16 8000001 8100000 4.91520618696783
chr16 8100001 8200000 4.78213472564843
chr16 8200001 8300000 4.34432411021522
chr16 8300001 8400000 4.12549314801836
chr16 8400001 8500000 4.22545736346607
chr16 8500001 8600000 4.48182577063398
chr16 8600001 8700000 4.76200946158645
chr16 8700001 8800000 5.4337182623767
chr16 8800001 8900000 5.65909469367073
chr16 8900001 9000000 6.07632702950998
chr16 9000001 9100000 5.929920922434
chr16 9100001 9200000 5.50742208595672
chr16 9200001 9300000 5.02438809973353
chr16 9300001 9400000 4.22079683381686
chr16 9400001 9500000 3.63847708530991
chr16 9500001 9600000 3.09887923210313
chr16 9600001 9700000 2.55866253149361
chr16 9700001 9800000 2.02824475437783
chr16 9800001 9900000 1.50761967703171
chr16 9900001 10000000 1.22645639864313
chr16 10000001 10100000 NA
chr17 1 100000 0.25539715442675
chr17 100001 200000 0.780219131239008
chr17 200001 300000 1.30285505111493
chr17 300001 400000 1.82330491405451
chr17 400001 500000 2.35922079975804
chr17 500001 600000 3.02251583891973
chr17 600001 700000 3.60674948660774
chr17 700001 800000 3.69224179884226
chr17 800001 900000 3.58662072436069
chr17 900001 1000000 3.30354415713414
chr17 1000001 1100000 2.4157340335296
chr17 1100001 1200000 2.76096015450532
chr17 1200001 1300000 4.28632986097414
chr17 1300001 1400000 5.12459042834237
chr17 1400001 1500000 5.73196006286701
chr17 1500001 1600000 5.50006147957449
chr17 1600001 1700000 5.60407574367097
chr17 1700001 1800000 4.29663901925437
chr17 1800001 1900000 4.33378078158409
chr17 1900001 2000000 3.97890215569613
chr17 2000001 2100000 3.72873531845841
chr17 2100001 2200000 3.71471610102233
chr17 2200001 2300000 3.04377395440923
chr17 2300001 2400000 2.66789097588831
chr17 2400001 2500000 2.62250490048516
chr17 2500001 2600000 3.18574553315889
chr17 2600001 2700000 4.17218758226962
chr17 2700001 2800000 4.61644895793609
chr17 2800001 2900000 4.8497035595377
chr17 2900001 3000000 5.41703832742089
chr17 3000001 3100000 5.489599510989
chr17 3100001 3200000 5.32526393252616
chr17 3200001 3300000 5.07048609447637
chr17 3300001 3400000 4.91018886843488
chr17 3400001 3500000 4.59826875445605
chr17 3500001 3600000 4.37654506760291
chr17 3600001 3700000 4.21076734597492
chr17 3700001 3800000 3.57213514604119
chr17 3800001 3900000 3.31205726748209
chr17 3900001 4000000 3.46898248801276
chr17 4000001 4100000 3.86863643349663
chr17 4100001 4200000 4.27809693989143
chr17 4200001 4300000 5.25870944571039
chr17 4300001 4400000 6.21727339491192
chr17 4400001 4500000 5.53499968581485
chr17 4500001 4600000 4.62598422897828
chr17 4600001 4700000 4.16248707698984
chr17 4700001 4800000 3.65899058781853
chr17 4800001 4900000 2.93789024721466
chr17 4900001 5000000 3.41784562693133
chr17 5000001 5100000 3.50836287198972
chr17 5100001 5200000 4.47023231014452
chr17 5200001 5300000 5.51385497034295
chr17 5300001 5400000 6.99056646037778
chr17 5400001 5500000 5.80712061678114
chr17 5500001 5600000 5.24032323461121
chr17 5600001 5700000 4.44490811093914
chr17 5700001 5800000 4.15697976725326
chr17 5800001 5900000 4.25315465882304
chr17 5900001 6000000 3.97866383891155
chr17 6000001 6100000 3.59280051635956
chr17 6100001 6200000 3.13954737635534
chr17 6200001 6300000 2.73213421044631
chr17 6300001 6400000 2.60244418700535
chr17 6400001 6500000 2.72897075338814
chr17 6500001 6600000 2.56731741203838
chr17 6600001 6700000 2.23254218725877
chr17 6700001 6800000 2.18918693391337
chr17 6800001 6900000 2.22529512967057
chr17 6900001 7000000 1.88859116992927
chr17 7000001 7100000 1.52002606830192
chr17 7100001 7200000 1.39183492455866
chr17 7200001 7300000 1.43838940032255
chr17 7300001 7400000 1.45524799611553
chr17 7400001 7500000 1.73877072931496
chr17 7500001 7600000 2.19923386295574
chr17 7600001 7700000 2.65719580563179
chr17 7700001 7800000 3.22165501669872
chr17 7800001 7900000 3.80740901450829
chr17 7900001 8000000 4.1859286013889
chr17 8000001 8100000 4.7354584142785
chr17 8100001 8200000 4.89786295942541
chr17 8200001 8300000 4.94961870382784
chr17 8300001 8400000 4.65744955379368
chr17 8400001 8500000 4.68996517395186
chr17 8500001 8600000 4.49995689498478
chr17 8600001 8700000 4.24359306639067
chr17 8700001 8800000 3.67002208585483
chr17 8800001 8900000 3.85532915228365
chr17 8900001 9000000 3.77499484419953
chr17 9000001 9100000 3.80725662588851
chr17 9100001 9200000 4.30667439766897
chr17 9200001 9300000 5.12394746647334
chr17 9300001 9400000 6.25044524239437
chr17 9400001 9500000 6.83529190527668
chr17 9500001 9600000 6.77720189947143
chr17 9600001 9700000 7.2556850885485
chr17 9700001 9800000 6.94728528416044
chr17 9800001 9900000 6.22904800285457
chr17 9900001 10000000 6.41696837794162
chr17 10000001 10100000 6.54430351690839
chr17 10100001 10200000 6.34540594126878
chr17 10200001 10300000 5.67301985381171
chr17 10300001 10400000 4.88169590344365
chr17 10400001 10500000 4.507073303756
chr17 10500001 10600000 3.90154138556833
chr17 10600001 10700000 3.43368026088828
chr17 10700001 10800000 3.18783076784188
chr17 10800001 10900000 3.70470034894158
chr17 10900001 11000000 4.13955731751171
chr17 11000001 11100000 4.02349879493856
chr17 11100001 11200000 3.80597810506683
chr17 11200001 11300000 2.97632624989373
chr17 11300001 11400000 2.3769684895244
chr17 11400001 11500000 2.15643136754137
chr17 11500001 11600000 2.08351670132616
chr17 11600001 11700000 2.07111929917862
chr17 11700001 11800000 2.03260490377957
chr17 11800001 11900000 2.30500457406967
chr17 11900001 12000000 2.19461155937801
chr17 12000001 12100000 2.21259988483151
chr17 12100001 12200000 2.3289438474669
chr17 12200001 12300000 2.38125923045981
chr17 12300001 12400000 2.59396564300262
chr17 12400001 12500000 2.63070637399511
chr17 12500001 12600000 2.61792767812734
chr17 12600001 12700000 2.40332934832209
chr17 12700001 12800000 2.3425974840955
chr17 12800001 12900000 2.22084731223277
chr17 12900001 13000000 2.28654720305374
chr17 13000001 13100000 2.40027435237828
chr17 13100001 13200000 2.44016619316108
chr17 13200001 13300000 2.39581765736948
chr17 13300001 13400000 2.30627411043053
chr17 13400001 13500000 2.24814485812967
chr17 13500001 13600000 1.97899149502645
chr17 13600001 13700000 1.83596691622572
chr17 13700001 13800000 1.75367133524708
chr17 13800001 13900000 1.66756328302416
chr17 13900001 14000000 1.56878989964894
chr17 14000001 14100000 1.46723803834187
chr17 14100001 14200000 1.36447133340902
chr17 14200001 14300000 1.26052700582189
chr17 14300001 14400000 1.15566068859683
chr17 14400001 14500000 1.05298578252785
chr17 14500001 14600000 0.952417174588974
chr17 14600001 14700000 0.853518454844718
chr18 1 100000 0.0599127144763937
chr18 100001 200000 0.120152226871621
chr18 200001 300000 0.180310070565129
chr18 300001 400000 0.240386245556916
chr18 400001 500000 0.362867930402838
chr18 500001 600000 0.547104971086807
chr18 600001 700000 0.774779948679587
chr18 700001 800000 1.00211036357578
chr18 800001 900000 1.27715788009671
