gene_id scaffold start end
HMEL032159g1 Hmel213001o 13917010 13936014
HMEL036448g1 Hmel204001o 5500265 5502433
HMEL007826g1 Hmel215003o 7625908 7627206
HMEL032994g1 Hmel216002o 137396 137731
HMEL031345g1 Hmel212001o 962780 965006
HMEL032616g1 Hmel214004o 8285099 8293915
HMEL033646g1 Hmel216002o 9532044 9532343
HMEL014272g2 Hmel206001o 11508858 11509148
HMEL036222g1 Hmel203003o 8593228 8594326
HMEL010492g1 Hmel202001o 3392605 3401210
HMEL016949g1 Hmel219001o 1205678 1216888
HMEL002517g1 Hmel213001o 4650224 4650640
HMEL014271g1 Hmel206001o 11509341 11511732
HMEL011923g1 Hmel212001o 10376503 10381956
HMEL034359g1 Hmel218003o 7273796 7274098
HMEL037593g1 Hmel207001o 9038265 9038717
HMEL017428g1 Hmel204001o 964456 968215
HMEL002517g2 Hmel213001o 4650794 4651543
HMEL021571g1 Hmel214004o 6557122 6559922
HMEL009871g1 Hmel216002o 9533495 9533827
HMEL035575g1 Hmel221001o 5163182 5170089
HMEL037124g1 Hmel206001o 9110510 9110833
HMEL011139g1 Hmel216002o 5500951 5504289
HMEL012832g1 Hmel201001o 12945579 12958065
HMEL034094g1 Hmel217001o 12967534 12970419
HMEL012974g1 Hmel209001o 2711891 2724863
HMEL015475g1 Hmel213001o 1254155 1256613
HMEL036449g1 Hmel204001o 5504038 5504361
HMEL035371g1 Hmel220003o 13040586 13059418
HMEL002016g1 Hmel215003o 1175157 1176878
HMEL009871g2 Hmel216002o 9535556 9538093
HMEL014954g1 Hmel218003o 3401316 3413339
HMEL036223g1 Hmel203003o 8596733 8601032
HMEL006943g1 Hmel210001o 12509072 12517728
HMEL004343g1 Hmel206001o 1444014 1446119
HMEL030591g1 Hmel210001o 967510 990961
HMEL031346g1 Hmel212001o 967524 971499
HMEL021570g1 Hmel214004o 6560313 6567283
HMEL006636g1 Hmel207001o 9041832 9042452
HMEL033126g1 Hmel201001o 16259897 16277278
HMEL031226g1 Hmel211001o 9546660 9548078
HMEL002515g1 Hmel213001o 4655159 4664670
HMEL007050g1 Hmel202001o 1310346 1322038
HMEL015017g1 Hmel209001o 969171 975827
HMEL017427g1 Hmel204001o 969252 975011
HMEL008179g1 Hmel208001o 8487178 8497557
HMEL033546g1 Hmel216002o 5505142 5506749
HMEL006635g1 Hmel207001o 9043440 9047469
HMEL013217g1 Hmel217001o 12971828 12972643
HMEL007105g2 Hmel217001o 3868864 3874394
HMEL003793g3 Hmel201001o 1043035 1043498
HMEL037969g1 Hmel208001o 4406812 4410504
HMEL004344g1 Hmel206001o 1447134 1454428
HMEL011184g1 Hmel207001o 1191577 1194156
HMEL015292g1 Hmel211001o 3548779 3553623
HMEL030100g1 Hmel201001o 4823317 4839350
HMEL011020g1 Hmel221001o 971201 977076
HMEL015096g1 Hmel211001o 9549394 9602027
HMEL036450g1 Hmel204001o 5509219 5510342
HMEL034305g1 Hmel218003o 4616991 4623826
HMEL013216g1 Hmel217001o 12973922 12986494
HMEL002017g1 Hmel215003o 1180364 1187317
HMEL011137g1 Hmel216002o 5507565 5509057
HMEL015474g1 Hmel213001o 1260866 1267748
HMEL036224g1 Hmel203003o 8602600 8603190
HMEL011924g1 Hmel212001o 10385558 10391035
HMEL036451g1 Hmel204001o 5511286 5512077
HMEL032259g1 Hmel213001o 17399386 17401831
HMEL031347g1 Hmel212001o 973476 980328
HMEL014270g1 Hmel206001o 11518824 11521401
HMEL033981g1 Hmel217001o 9872364 9885303
HMEL031657g1 Hmel212001o 13311502 13311912
HMEL030386g1 Hmel209001o 4286400 4288004
HMEL016097g1 Hmel214004o 6567768 6569824
HMEL021747g1 Hmel205001o 7559551 7588816
HMEL006634g1 Hmel207001o 9049217 9054063
HMEL033789g1 Hmel217001o 3874581 3875378
HMEL009872g1 Hmel216002o 9544507 9570302
HMEL036323g1 Hmel204001o 975583 980364
HMEL033547g1 Hmel216002o 5511454 5556833
HMEL036452g1 Hmel204001o 5514110 5514496
HMEL036403g1 Hmel204001o 4216606 4221219
HMEL016950g1 Hmel219001o 1218667 1219297
HMEL015018g1 Hmel209001o 977015 982618
HMEL032617g1 Hmel214004o 8299559 8306867
HMEL006943g2 Hmel210001o 12519105 12528878
HMEL009118g1 Hmel215003o 7641616 7677598
HMEL017894g1 Hmel205001o 4013305 4014697
HMEL032231g1 Hmel213001o 15920628 15922571
HMEL007106g1 Hmel217001o 3877993 3884470
HMEL014269g1 Hmel206001o 11524497 11528507
HMEL036949g1 Hmel206001o 1455851 1457183
HMEL011019g1 Hmel221001o 979574 989830
HMEL037970g1 Hmel208001o 4400180 4401224
HMEL002514g1 Hmel213001o 4666192 4668542
HMEL038160g1 Hmel208001o 8497974 8498570
HMEL015473g1 Hmel213001o 1268452 1270385
HMEL009746g1 Hmel218003o 4625461 4649731
HMEL037971g1 Hmel208001o 4398432 4400052
HMEL032332g1 Hmel214004o 983189 989278
HMEL012975g1 Hmel209001o 2727680 2741706
HMEL011185g1 Hmel207001o 1202264 1214102
HMEL008180g1 Hmel208001o 8499638 8500937
HMEL007391g1 Hmel212001o 13319022 13321888
HMEL036453g1 Hmel204001o 5519970 5520884
HMEL017313g1 Hmel216002o 3530619 3533336
HMEL012832g2 Hmel201001o 12962596 12973796
HMEL036225g1 Hmel203003o 8612570 8616413
HMEL004346g1 Hmel206001o 1459615 1462825
HMEL001000g1 Hmel218003o 983261 983623
HMEL017425g1 Hmel204001o 983295 996233
HMEL003132g1 Hmel213001o 15925646 15944773
HMEL006633g1 Hmel207001o 9057804 9058995
HMEL037972g1 Hmel208001o 4396571 4396864
HMEL010997g1 Hmel212001o 984177 989566
HMEL011262g1 Hmel214004o 8307354 8310976
HMEL032674g1 Hmel215003o 1193936 1204582
HMEL021630g1 Hmel215003o 4060135 4068257
HMEL021562g1 Hmel216002o 3533964 3549092
HMEL015472g1 Hmel213001o 1274002 1281863
HMEL007391g2 Hmel212001o 13322777 13324040
HMEL032160g1 Hmel213001o 13940439 13941662
HMEL012845g1 Hmel201001o 16277720 16283900
HMEL007107g1 Hmel217001o 3885061 3886675
HMEL037594g1 Hmel207001o 9060622 9099022
HMEL008182g1 Hmel208001o 8505282 8540699
HMEL007049g1 Hmel202001o 1328937 1335261
HMEL030387g1 Hmel209001o 4299260 4299583
HMEL004347g1 Hmel206001o 1464371 1472419
HMEL007390g1 Hmel212001o 13325381 13330824
HMEL034589g1 Hmel219001o 1230445 1230966
HMEL030388g1 Hmel209001o 4300332 4304738
HMEL037973g1 Hmel208001o 4391637 4392023
HMEL034095g1 Hmel217001o 12991229 12991649
HMEL036454g1 Hmel204001o 5527002 5527842
HMEL020277g1 Hmel213001o 4675552 4678306
HMEL014955g1 Hmel218003o 3423634 3424633
HMEL007108g1 Hmel217001o 3888645 3889827
HMEL034096g1 Hmel217001o 12991719 12993035
HMEL014268g1 Hmel206001o 11535570 11536700
HMEL031348g1 Hmel212001o 990284 991259
HMEL037686g1 Hmel207001o 11211489 11211770
HMEL034097g1 Hmel217001o 12993171 12993812
HMEL011018g1 Hmel221001o 990968 995049
HMEL030592g1 Hmel210001o 991091 992903
HMEL033790g1 Hmel217001o 3890480 3891025
HMEL016256g1 Hmel205001o 1898018 1900688
HMEL034098g1 Hmel217001o 12993952 12994227
HMEL005441g1 Hmel220003o 13066448 13075027
HMEL032544g1 Hmel214004o 6584861 6585226
HMEL011925g1 Hmel212001o 10404598 10405828
HMEL014267g1 Hmel206001o 11537572 11539935
HMEL032618g1 Hmel214004o 8314645 8318242
HMEL016636g1 Hmel221001o 5191045 5207534
HMEL014955g2 Hmel218003o 3426904 3427834
HMEL010994g1 Hmel212001o 992656 1009717
HMEL012277g1 Hmel220003o 4028628 4034523
HMEL030593g1 Hmel210001o 993031 1015574
HMEL036226g1 Hmel203003o 8623537 8624415
HMEL015471g1 Hmel213001o 1282350 1285876
HMEL031567g1 Hmel212001o 10406365 10406622
HMEL002603g1 Hmel201001o 4846230 4871986
HMEL031900g1 Hmel213001o 4680450 4681254
HMEL003793g4 Hmel201001o 1067375 1072429
HMEL010521g1 Hmel217001o 8637036 8637525
HMEL033034g1 Hmel201001o 12974633 12985271
HMEL036227g1 Hmel203003o 8624432 8625817
HMEL031048g1 Hmel211001o 3573118 3578980
HMEL011926g1 Hmel212001o 10407883 10408269
HMEL034099g1 Hmel217001o 12997832 13000329
HMEL014575g1 Hmel219001o 14525821 14540031
HMEL003449g1 Hmel215003o 4070522 4075509
HMEL037378g1 Hmel207001o 1217026 1221447
HMEL010522g1 Hmel217001o 8639064 8639494
HMEL007389g1 Hmel212001o 13333658 13354051
HMEL011927g1 Hmel212001o 10408976 10415055
HMEL011017g1 Hmel221001o 996642 1014185
HMEL008646g1 Hmel206001o 9142267 9157011
HMEL033127g1 Hmel201001o 16288839 16289111
HMEL034268g1 Hmel218003o 3431529 3433252
HMEL011263g1 Hmel214004o 8319723 8326295
HMEL031901g1 Hmel213001o 4683890 4688516
HMEL007048g1 Hmel202001o 1339117 1344950
HMEL033932g1 Hmel217001o 8640646 8641061
HMEL004812g1 Hmel208001o 4381004 4382905
HMEL017008g1 Hmel220003o 998076 999977
HMEL037226g1 Hmel206001o 11543440 11560329
HMEL004348g1 Hmel206001o 1475066 1488982
HMEL035331g1 Hmel220003o 11632492 11636327
HMEL031776g1 Hmel213001o 1287373 1290386
HMEL034269g1 Hmel218003o 3433463 3433981
HMEL032545g1 Hmel214004o 6591917 6592383
HMEL033128g1 Hmel201001o 16291502 16292727
HMEL000003g1 Hmel215003o 1208299 1209583
HMEL013215g1 Hmel217001o 13002666 13007629
HMEL004812g2 Hmel208001o 4378431 4380014
HMEL037011g1 Hmel206001o 4518168 4518395
HMEL032124g1 Hmel213001o 12735117 12735871
HMEL033933g1 Hmel217001o 8644485 8644928
HMEL005376g1 Hmel220003o 13076180 13084541
HMEL037012g1 Hmel206001o 4518528 4520376
HMEL036228g1 Hmel203003o 8631424 8633078
HMEL003796g1 Hmel201001o 1075131 1077443
HMEL033647g1 Hmel216002o 9570921 9579109
HMEL031777g1 Hmel213001o 1291259 1305443
HMEL011928g1 Hmel212001o 10415339 10423286
HMEL022279g1 Hmel220003o 11637265 11641900
HMEL006739g1 Hmel218003o 3437559 3438733
HMEL017894g2 Hmel205001o 4038477 4042244
HMEL031902g1 Hmel213001o 4689881 4694593
HMEL030336g1 Hmel209001o 2750372 2751341
HMEL007047g1 Hmel202001o 1345632 1355823
HMEL020556g1 Hmel203003o 7321506 7322003
HMEL010523g1 Hmel217001o 8647199 8647711
HMEL034992g1 Hmel220003o 1004410 1025046
HMEL003507g1 Hmel201001o 6868798 6871960
HMEL003797g1 Hmel201001o 1078020 1082809
HMEL036151g1 Hmel203003o 7322222 7323001
HMEL004812g3 Hmel208001o 4374910 4375416
HMEL017315g1 Hmel216002o 3554377 3555504
HMEL033791g1 Hmel217001o 3905179 3908913
HMEL001000g2 Hmel218003o 1006610 1008524
HMEL009120g1 Hmel217001o 8649680 8650123
HMEL017672g1 Hmel213001o 17432820 17435537
HMEL033129g1 Hmel201001o 16298909 16309576
HMEL003449g2 Hmel215003o 4081721 4083787
HMEL006740g1 Hmel218003o 3441848 3442510
HMEL015021g1 Hmel209001o 1007618 1008604
HMEL016951g1 Hmel219001o 1249536 1270282
HMEL021748g1 Hmel205001o 7592125 7593969
HMEL036229g1 Hmel203003o 8637881 8638156
HMEL017894g3 Hmel205001o 4043461 4050009
HMEL004812g4 Hmel208001o 4367355 4372297
HMEL016256g2 Hmel205001o 1915150 1915452
HMEL034100g1 Hmel217001o 13010836 13011252
HMEL036404g1 Hmel204001o 4248692 4249141
HMEL011186g1 Hmel207001o 1229905 1230366
HMEL012277g2 Hmel220003o 4044789 4046591
HMEL033715g1 Hmel217001o 1009106 1009529
HMEL011186g2 Hmel207001o 1230198 1237732
HMEL011104g1 Hmel210001o 2519817 2520532
HMEL033934g1 Hmel217001o 8652382 8652878
HMEL003507g2 Hmel201001o 6873686 6879370
HMEL001000g3 Hmel218003o 1009666 1011125
HMEL015022g1 Hmel209001o 1009670 1010140
HMEL003449g3 Hmel215003o 4084583 4085209
HMEL036455g1 Hmel204001o 5547889 5548275
HMEL011264g1 Hmel214004o 8332612 8341820
HMEL014841g1 Hmel220003o 13085039 13089159
HMEL003798g1 Hmel201001o 1084016 1090026
HMEL007110g1 Hmel217001o 3910044 3914475
HMEL033982g1 Hmel217001o 9909469 9919919
HMEL006740g2 Hmel218003o 3445168 3445852
HMEL030775g1 Hmel210001o 10177480 10177951
HMEL001000g4 Hmel218003o 1011231 1012383
HMEL009121g1 Hmel217001o 8654205 8654762
HMEL035576g1 Hmel221001o 5210041 5212089
HMEL009874g1 Hmel216002o 9580860 9587346
HMEL031568g1 Hmel212001o 10424426 10426509
HMEL011573g1 Hmel219001o 11175822 11182470
HMEL006900g1 Hmel203003o 8641806 8648286
HMEL033503g1 Hmel216002o 3561345 3562681
HMEL022279g2 Hmel220003o 11646949 11652313
HMEL038231g1 Hmel209001o 1013044 1013562
HMEL016255g1 Hmel205001o 1920762 1922692
HMEL006740g3 Hmel218003o 3448425 3451299
HMEL009122g1 Hmel217001o 8657157 8658039
HMEL006942g1 Hmel210001o 12556232 12557671
HMEL011928g2 Hmel212001o 10427348 10428361
HMEL003131g1 Hmel213001o 15957022 15986231
HMEL012978g1 Hmel209001o 2761616 2766848
HMEL004515g1 Hmel213001o 4701587 4709517
HMEL030622g1 Hmel210001o 2525678 2528117
HMEL032884g1 Hmel215003o 7678906 7686949
HMEL032125g1 Hmel213001o 12748999 12761589
HMEL033504g1 Hmel216002o 3564041 3566244
HMEL004812g5 Hmel208001o 4363769 4365233
HMEL034101g1 Hmel217001o 13017897 13019890
HMEL022028g1 Hmel215003o 4090433 4101083
HMEL030389g1 Hmel209001o 4327466 4328442
HMEL014576g1 Hmel219001o 14546436 14565622
HMEL009746g2 Hmel218003o 4662321 4663208
HMEL016254g1 Hmel205001o 1923766 1926991
HMEL006940g1 Hmel210001o 12559119 12561598
HMEL033935g1 Hmel217001o 8660436 8660895
HMEL011928g3 Hmel212001o 10429987 10449059
HMEL011016g1 Hmel221001o 1017642 1051777
HMEL030026g1 Hmel201001o 1090941 1133521
HMEL006741g1 Hmel218003o 3452126 3452602
HMEL003507g3 Hmel201001o 6882487 6887479
HMEL033505g1 Hmel216002o 3566898 3586250
HMEL035332g1 Hmel220003o 11652599 11690192
HMEL006878g1 Hmel202001o 3447520 3448233
HMEL016637g1 Hmel221001o 5217228 5219382
HMEL033936g1 Hmel217001o 8661774 8662239
HMEL037013g1 Hmel206001o 4535836 4536087
HMEL030623g1 Hmel210001o 2529527 2531262
HMEL007110g2 Hmel217001o 3918569 3924677
HMEL037227g1 Hmel206001o 11564673 11629869
HMEL004812g6 Hmel208001o 4360293 4361036
HMEL011574g1 Hmel219001o 11183607 11190246
HMEL008526g1 Hmel210001o 10186413 10195178
HMEL011266g1 Hmel214004o 8342706 8349206
HMEL037974g1 Hmel208001o 4359853 4360188
HMEL011187g1 Hmel207001o 1241727 1246166
HMEL036230g1 Hmel203003o 8650526 8650837
HMEL033035g1 Hmel201001o 13001481 13010621
HMEL034724g1 Hmel219001o 8724387 8727525
HMEL030844g1 Hmel210001o 12563274 12564900
HMEL030624g1 Hmel210001o 2532073 2532655
HMEL004814g1 Hmel208001o 4357318 4358773
HMEL035070g1 Hmel220003o 4058060 4059006
HMEL016638g1 Hmel221001o 5220902 5221995
HMEL014631g1 Hmel209001o 4334201 4353460
HMEL038161g1 Hmel208001o 8540843 8542282
HMEL012847g1 Hmel201001o 16314967 16320774
HMEL014842g1 Hmel220003o 13097557 13103901
HMEL031778g1 Hmel213001o 1311645 1322353
HMEL031049g1 Hmel211001o 3601413 3603025
HMEL006876g1 Hmel202001o 3452252 3472186
HMEL016638g2 Hmel221001o 5222006 5225905
HMEL033548g1 Hmel216002o 5559422 5560944
HMEL006940g2 Hmel210001o 12565401 12566093
HMEL031611g1 Hmel212001o 11750941 11751666
HMEL002604g1 Hmel201001o 4876003 4888918
HMEL011945g1 Hmel214004o 6617180 6633559
HMEL006939g1 Hmel210001o 12566382 12567412
HMEL036405g1 Hmel204001o 4264780 4265590
HMEL008647g1 Hmel206001o 9170280 9178603
HMEL006902g1 Hmel203003o 8654284 8656276
HMEL009747g1 Hmel218003o 4670091 4671079
HMEL017779g1 Hmel204001o 5562960 5575921
HMEL008183g1 Hmel208001o 8543003 8543848
HMEL016253g1 Hmel205001o 1931730 1935771
HMEL003507g4 Hmel201001o 6889311 6892978
HMEL017894g4 Hmel205001o 4060447 4083818
HMEL033549g1 Hmel216002o 5561406 5567384
HMEL030625g1 Hmel210001o 2536167 2536493
HMEL032885g1 Hmel215003o 7689306 7694651
HMEL033648g1 Hmel216002o 9594850 9613112
HMEL010272g1 Hmel212001o 8042667 8055914
HMEL017011g1 Hmel220003o 1026088 1027770
HMEL011574g2 Hmel219001o 11190273 11192135
HMEL009747g2 Hmel218003o 4672223 4675465
HMEL022029g1 Hmel215003o 4101851 4116617
HMEL006938g1 Hmel210001o 12569243 12570320
HMEL033983g1 Hmel217001o 9926348 9928802
HMEL007387g1 Hmel212001o 13365088 13366233
HMEL004514g1 Hmel213001o 4714631 4728991
HMEL036810g1 Hmel205001o 7612729 7648059
HMEL034993g1 Hmel220003o 1028340 1086155
HMEL032126g1 Hmel213001o 12762517 12763015
HMEL037379g1 Hmel207001o 1250064 1250975
HMEL033937g1 Hmel217001o 8672047 8672463
HMEL031658g1 Hmel212001o 13366506 13367821
HMEL002934g1 Hmel206001o 4546068 4549884
HMEL008184g1 Hmel208001o 8547849 8564082
HMEL016639g1 Hmel221001o 5228471 5235385
HMEL033130g1 Hmel201001o 16322395 16328617
HMEL017724g1 Hmel217001o 1030552 1046560
HMEL033938g1 Hmel217001o 8673549 8674948
HMEL003507g5 Hmel201001o 6894866 6898105
HMEL021576g1 Hmel213001o 12764342 12771114
HMEL016300g1 Hmel207001o 11252373 11253350
HMEL006936g1 Hmel210001o 12573149 12573606
HMEL032619g1 Hmel214004o 8353980 8360171
HMEL033550g1 Hmel216002o 5567480 5568395
HMEL011575g1 Hmel219001o 11195382 11204351
HMEL009748g1 Hmel218003o 4677486 4678466
HMEL030776g1 Hmel210001o 10198878 10211431
HMEL000007g1 Hmel215003o 1241477 1243869
HMEL034102g1 Hmel217001o 13035301 13035627
HMEL037125g1 Hmel206001o 9178759 9184044
HMEL006935g1 Hmel210001o 12575055 12579046
HMEL033551g1 Hmel216002o 5569115 5570961
HMEL002445g1 Hmel208001o 4338298 4347385
HMEL032886g1 Hmel215003o 7697155 7697681
HMEL002933g1 Hmel206001o 4550475 4552579
HMEL011106g1 Hmel210001o 2544825 2545566
HMEL032887g1 Hmel215003o 7698025 7698900
HMEL016252g1 Hmel205001o 1941246 1943906
HMEL009748g2 Hmel218003o 4680074 4683832
HMEL037687g1 Hmel207001o 11255994 11264175
HMEL037380g1 Hmel207001o 1256014 1261746
HMEL007045g1 Hmel202001o 1377052 1380411
HMEL034103g1 Hmel217001o 13038394 13038927
HMEL000008g1 Hmel215003o 1244893 1257210
HMEL003507g6 Hmel201001o 6900550 6902518
HMEL016064g1 Hmel215003o 7699968 7701714
HMEL015097g1 Hmel211001o 9614760 9617566
HMEL037014g1 Hmel206001o 4553329 4553812
HMEL033131g1 Hmel201001o 16328732 16343599
HMEL031050g1 Hmel211001o 3615093 3615764
HMEL002932g1 Hmel206001o 4554205 4554978
HMEL002844g1 Hmel211001o 3616240 3619463
HMEL002605g1 Hmel201001o 4890491 4900218
HMEL032888g1 Hmel215003o 7702381 7703288
HMEL006934g1 Hmel210001o 12580664 12582167
HMEL008647g2 Hmel206001o 9184697 9189680
HMEL002931g1 Hmel206001o 4556017 4560495
HMEL003507g7 Hmel201001o 6903465 6907764
HMEL016640g1 Hmel221001o 5237875 5251211
HMEL004439g1 Hmel217001o 13042722 13053717
HMEL033939g1 Hmel217001o 8683329 8686766
HMEL034270g1 Hmel218003o 3475135 3499853
HMEL033506g1 Hmel216002o 3589574 3591593
HMEL011190g1 Hmel207001o 1262292 1266177
HMEL032620g1 Hmel214004o 8364112 8369630
HMEL009749g1 Hmel218003o 4687786 4704422
HMEL011575g2 Hmel219001o 11206247 11214037
HMEL031903g1 Hmel213001o 4729054 4740441
HMEL036950g1 Hmel206001o 1519485 1533076
HMEL037975g1 Hmel208001o 4331577 4337372
HMEL006733g1 Hmel207001o 9117393 9118112
HMEL002845g1 Hmel211001o 3622091 3626667
HMEL035372g1 Hmel220003o 13118859 13119232
HMEL012280g1 Hmel220003o 4080372 4081477
HMEL011947g1 Hmel214004o 6637348 6643101
HMEL035373g1 Hmel220003o 13119238 13119528
HMEL006875g1 Hmel202001o 3473908 3475445
HMEL025031g1 Hmel203003o 7362333 7363503
HMEL030845g1 Hmel210001o 12587129 12587533
HMEL004529g1 Hmel211001o 1318641 1319763
HMEL030846g1 Hmel210001o 12587602 12588609
HMEL007043g1 Hmel202001o 1387417 1391308
HMEL034360g1 Hmel218003o 7355664 7359364
HMEL008525g1 Hmel210001o 10212536 10217399
HMEL006733g2 Hmel207001o 9120224 9121180
HMEL007385g1 Hmel212001o 13383793 13386124
HMEL036324g1 Hmel204001o 1046791 1052396
HMEL036152g1 Hmel203003o 7364181 7365846
HMEL008185g1 Hmel208001o 8565012 8580484
HMEL006933g1 Hmel210001o 12589034 12589709
HMEL011192g1 Hmel207001o 1268668 1276707
HMEL006733g3 Hmel207001o 9121703 9122428
HMEL002930g1 Hmel206001o 4564657 4565577
HMEL012281g1 Hmel220003o 4083986 4085247
HMEL002444g1 Hmel216002o 3596750 3616728
HMEL006586g1 Hmel217001o 3947523 3957900
HMEL015097g2 Hmel211001o 9626552 9626956
HMEL006932g1 Hmel210001o 12590270 12592985
HMEL010993g1 Hmel212001o 1048593 1049296
HMEL022206g1 Hmel217001o 9947248 9965384
HMEL002845g2 Hmel211001o 3627033 3628850
HMEL002447g1 Hmel208001o 4328376 4331394
HMEL032333g1 Hmel214004o 1051572 1054468
HMEL033036g1 Hmel201001o 13029830 13037046
HMEL003507g8 Hmel201001o 6913753 6916433
HMEL025029g1 Hmel203003o 7366926 7369663
HMEL012282g1 Hmel220003o 4086239 4089302
HMEL007042g1 Hmel202001o 1392075 1392763
HMEL032621g1 Hmel214004o 8373372 8373677
HMEL036406g1 Hmel204001o 4291356 4297206
HMEL033273g1 Hmel202001o 3480147 3480622
HMEL006733g4 Hmel207001o 9125374 9126090
HMEL011015g1 Hmel221001o 1051552 1058053
HMEL002846g1 Hmel211001o 3629755 3642740
HMEL011931g1 Hmel212001o 10464019 10465575
HMEL030101g1 Hmel201001o 4903941 4906119
HMEL011268g1 Hmel214004o 8374238 8376504
HMEL033274g1 Hmel202001o 3480818 3481087
HMEL017671g1 Hmel213001o 17478007 17492690
HMEL006931g1 Hmel210001o 12593942 12597513
HMEL037688g1 Hmel207001o 11273546 11278791
HMEL017422g1 Hmel204001o 1052522 1060915
HMEL002929g1 Hmel206001o 4569606 4577233
HMEL011575g3 Hmel219001o 11216681 11217789
HMEL017723g1 Hmel217001o 1053066 1060190
HMEL006733g5 Hmel207001o 9127088 9132486
HMEL000010g1 Hmel215003o 1261823 1263661
HMEL031659g1 Hmel212001o 13390384 13393997
HMEL036153g1 Hmel203003o 7370649 7375369
HMEL013089g1 Hmel201001o 16345472 16351219
HMEL037976g1 Hmel208001o 4319236 4327184
HMEL031904g1 Hmel213001o 4741005 4743756
HMEL033203g1 Hmel202001o 1396184 1396859
HMEL012283g1 Hmel220003o 4090708 4097472
HMEL007505g1 Hmel212001o 1055173 1057440
HMEL033940g1 Hmel217001o 8698059 8704868
HMEL033649g1 Hmel216002o 9624309 9629749
HMEL032128g1 Hmel213001o 12838195 12855625
HMEL034905g1 Hmel219001o 14585951 14586250
HMEL034906g1 Hmel219001o 14586333 14586794
HMEL003574g1 Hmel202001o 1397857 1401756
HMEL005332g1 Hmel213001o 12839007 12839427
HMEL016641g1 Hmel221001o 5255639 5261020
HMEL011575g4 Hmel219001o 11220914 11228658
HMEL021082g1 Hmel214004o 1059760 1064268
HMEL036407g1 Hmel204001o 4298129 4344037
HMEL032675g1 Hmel215003o 1266691 1267765
HMEL011109g1 Hmel210001o 2569055 2608346
HMEL007017g1 Hmel209001o 1058872 1059849
HMEL033275g1 Hmel202001o 3487768 3494814
HMEL032622g1 Hmel214004o 8381302 8395471
HMEL011015g2 Hmel221001o 1059048 1059359
HMEL007506g1 Hmel212001o 1059117 1062360
HMEL014632g1 Hmel209001o 4370941 4383938
HMEL000012g1 Hmel215003o 1267997 1289735
HMEL007385g2 Hmel212001o 13397067 13397678
HMEL025026g1 Hmel203003o 7377260 7381759
HMEL003574g2 Hmel202001o 1401849 1403564
HMEL033716g1 Hmel217001o 1060675 1073972
HMEL037015g1 Hmel206001o 4577657 4621514
HMEL017422g2 Hmel204001o 1060984 1083148
HMEL004441g1 Hmel201001o 13041412 13042893
HMEL009750g1 Hmel218003o 4707223 4709043
HMEL008406g1 Hmel206001o 1538562 1544334
HMEL020191g1 Hmel215003o 7725480 7726563
HMEL036456g1 Hmel204001o 5600035 5600586
HMEL004437g1 Hmel217001o 13064932 13071241
HMEL036457g1 Hmel204001o 5600646 5601577
HMEL016251g1 Hmel205001o 1969323 2014506
HMEL033650g1 Hmel216002o 9631830 9636365
HMEL038162g1 Hmel208001o 8581076 8585275
HMEL011015g3 Hmel221001o 1063281 1069113
HMEL006733g6 Hmel207001o 9137239 9168240
HMEL032334g1 Hmel214004o 1065929 1066399
HMEL036458g1 Hmel204001o 5602052 5602726
HMEL020190g1 Hmel215003o 7727734 7734533
HMEL037977g1 Hmel208001o 4311895 4316476
HMEL007018g1 Hmel209001o 1064838 1109563
HMEL035071g1 Hmel220003o 4100607 4101319
HMEL007507g1 Hmel212001o 1065234 1068996
HMEL036154g1 Hmel203003o 7382791 7383183
HMEL036155g1 Hmel203003o 7383402 7384494
HMEL009751g1 Hmel218003o 4711537 4716867
HMEL032335g1 Hmel214004o 1068310 1068594
HMEL013090g1 Hmel201001o 16358367 16360107
HMEL012284g1 Hmel220003o 4102224 4113247
HMEL002609g1 Hmel201001o 4918907 4921860
HMEL011576g1 Hmel219001o 11230614 11231198
HMEL004440g1 Hmel201001o 13047612 13064067
HMEL033507g1 Hmel216002o 3616761 3617909
HMEL033651g1 Hmel216002o 9637283 9644207
HMEL013090g2 Hmel201001o 16360312 16363205
HMEL003801g1 Hmel201001o 1141691 1145617
HMEL031660g1 Hmel212001o 13405868 13406670
HMEL022199g1 Hmel214004o 1071748 1089951
HMEL009371g1 Hmel208001o 4309878 4311055
HMEL008407g1 Hmel206001o 1546384 1553024
HMEL031612g1 Hmel212001o 11796948 11797235
HMEL033204g1 Hmel202001o 1411660 1412543
HMEL007852g1 Hmel217001o 9968809 9976439
HMEL030102g1 Hmel201001o 4922389 4923246
HMEL007582g1 Hmel214004o 6662929 6663906
HMEL035442g1 Hmel221001o 1070515 1089753
HMEL036459g1 Hmel204001o 5608652 5609148
HMEL034104g1 Hmel217001o 13073191 13089096
HMEL025024g1 Hmel203003o 7388236 7390041
HMEL032889g1 Hmel215003o 7734574 7780178
HMEL032754g1 Hmel215003o 4146178 4146468
HMEL007508g1 Hmel212001o 1071818 1080347
HMEL037978g1 Hmel208001o 4290026 4308863
HMEL033941g1 Hmel217001o 8715155 8715436
HMEL008186g1 Hmel208001o 8590222 8592219
HMEL030103g1 Hmel201001o 4924521 4925366
HMEL031569g1 Hmel212001o 10484807 10487045
HMEL033508g1 Hmel216002o 3620960 3621340
HMEL032232g1 Hmel213001o 16014822 16022940
HMEL009752g1 Hmel218003o 4718310 4720991
HMEL007581g1 Hmel214004o 6665873 6666958
