gene_id scaffold start end
HMEL022259g4 chr14 6295359 6302091
HMEL013327g1 chr10 11969395 11972293
HMEL036394g1 chr4 3667888 3673996
HMEL009841g1 chr4 7862650 7876008
HMEL012148g1 chr6 904493 907786
HMEL032744g1 chr15 3570449 3570691
HMEL017852g1 chr13 716466 717917
HMEL022062g1 chr8 2980336 2981091
HMEL035432g1 chr21 428219 429868
HMEL034057g1 chr17 12430714 12430995
HMEL036796g1 chr5 7012905 7020434
HMEL010298g1 chr5 428510 429913
HMEL012707g1 chr12 11155638 11171180
HMEL005215g1 chr4 8742012 8744980
HMEL003400g1 chr1 3201946 3202491
HMEL037111g1 chr6 8574329 8587666
HMEL030370g1 chr9 3740496 3744327
HMEL008332g1 chr2 2857696 2866370
HMEL010331g1 chr11 9007113 9010920
HMEL033962g1 chr17 9340774 9343274
HMEL008461g1 chr21 8305610 8307266
HMEL037915g1 chr8 2981488 2983958
HMEL022054g1 chr5 8095111 8096479
HMEL009729g2 chr13 7483513 7484933
HMEL017545g2 chr16 8297386 8298162
HMEL014104g1 chr10 9596298 9607566
HMEL035284g1 chr20 10134161 10144100
HMEL034715g1 chr19 8133097 8133360
HMEL002249g1 chr1 12410613 12418069
HMEL035492g1 chr21 3075092 3077737
HMEL017134g1 chr12 7447304 7452987
HMEL003122g1 chr10 1941022 1942681
HMEL022533g1 chr6 13670390 13672731
HMEL031021g1 chr11 3009034 3025002
HMEL010299g1 chr5 430932 433841
HMEL003893g1 chr6 3947745 3968952
HMEL003861g1 chr18 784270 786630
HMEL006035g1 chr19 10108249 10109556
HMEL005531g1 chr14 7544870 7553286
HMEL017620g1 chr6 10976679 10985466
HMEL032146g1 chr13 13386248 13387003
HMEL013328g1 chr10 11973311 11976252
HMEL034058g1 chr17 12434297 12435816
HMEL036025g1 chr3 2375827 2377524
HMEL016459g1 chr17 432088 442815
HMEL017564g1 chr12 12769303 12777834
HMEL037529g1 chr7 7547743 7549601
HMEL008462g1 chr21 8308655 8310906
HMEL034034g1 chr17 11566113 11569706
HMEL004726g1 chr8 3868347 3877648
HMEL004957g1 chr8 7950667 7957706
HMEL022061g1 chr8 2985094 2988849
HMEL037353g1 chr7 654312 668728
HMEL002960g1 chr18 16449361 16465179
HMEL009730g1 chr13 7487463 7503535
HMEL008284g1 chr4 3674009 3674593
HMEL036179g1 chr3 8118127 8126931
HMEL034059g1 chr17 12436577 12438983
HMEL003860g1 chr18 787645 796666
HMEL016138g1 chr7 655480 655760
HMEL032839g1 chr15 6514488 6542558
HMEL008284g2 chr4 3674790 3679496
HMEL006505g2 chr18 4433402 4433969
HMEL012862g3 chr19 10598585 10598878
HMEL037573g1 chr7 8508990 8509632
HMEL010300g1 chr5 435126 435946
HMEL005214g1 chr4 8748888 8756685
HMEL011037g1 chr21 435543 452516
HMEL009299g1 chr19 8138743 8141483
HMEL007496g1 chr5 8101481 8107373
HMEL003828g1 chr20 3744982 3751621
HMEL030580g1 chr10 435980 439933
HMEL037574g1 chr7 8510261 8512414
HMEL022259g5 chr14 6304348 6305428
HMEL011339g1 chr5 7021051 7022044
HMEL033615g1 chr16 8304218 8305218
HMEL034060g1 chr17 12438998 12439417
HMEL002453g2 chr3 4370694 4372357
HMEL035298g1 chr20 10835335 10839812
HMEL034035g1 chr17 11562564 11564740
HMEL032456g1 chr14 4436302 4436529
HMEL032665g1 chr15 714100 714417
HMEL010301g1 chr5 437770 443981
HMEL034061g1 chr17 12440078 12440353
HMEL016755g1 chr13 8670962 8681136
HMEL034036g1 chr17 11563886 11564209
HMEL011340g1 chr5 7022392 7024593
HMEL037916g1 chr8 2990226 2994123
HMEL031556g1 chr12 9850622 9852962
HMEL032799g1 chr15 5748592 5749602
HMEL033616g1 chr16 8305885 8310615
HMEL017978g2 chr12 438408 444017
HMEL032666g1 chr15 714827 724971
HMEL014545g4 chr1 4290656 4292197
HMEL032521g1 chr14 6306302 6372765
HMEL020587g1 chr3 2382380 2388895
HMEL037530g1 chr7 7554329 7555134
HMEL008333g1 chr2 2867766 2868312
HMEL036746g1 chr5 6234881 6243654
HMEL035759g1 chr21 11136186 11138177
HMEL032214g1 chr13 15381352 15382494
HMEL002454g1 chr3 4373117 4377860
HMEL032800g1 chr15 5749614 5751511
HMEL013329g1 chr10 11981161 11999605
HMEL005531g2 chr14 7553364 7556090
HMEL008334g1 chr2 2868621 2876794
HMEL033540g1 chr16 5021982 5033983
HMEL010166g1 chr17 11560911 11562125
HMEL033015g1 chr1 12420369 12429410
HMEL017133g1 chr12 7456989 7459152
HMEL005467g1 chr20 12787917 12808651
HMEL021324g1 chr4 3680463 3687572
HMEL030581g1 chr10 440433 443262
HMEL030371g1 chr9 3752251 3752634
HMEL006556g1 chr11 7642777 7648825
HMEL009300g1 chr19 8144022 8146936
HMEL035493g1 chr21 3085653 3090003
HMEL014544g1 chr1 4293338 4294549
HMEL031536g1 chr12 9190947 9191551
HMEL011340g2 chr5 7025678 7026522
HMEL012795g1 chr17 8084307 8085392
HMEL031632g1 chr12 12778645 12786282
HMEL013676g1 chr7 8515625 8533827
HMEL030017g1 chr1 515180 516277
HMEL004956g1 chr8 7959977 7967377
HMEL032868g1 chr15 7173548 7173829
HMEL014544g2 chr1 4294591 4297361
HMEL033907g1 chr17 8085422 8087051
HMEL034062g1 chr17 12445119 12445913
HMEL032801g1 chr15 5753098 5761069
HMEL006505g3 chr18 4441518 4443546
HMEL012862g4 chr19 10606731 10615575
HMEL030127g1 chr1 6307194 6307802
HMEL007773g1 chr21 4641641 4641901
HMEL017132g1 chr12 7460041 7462990
HMEL008369g1 chr3 8127457 8128929
HMEL032071g1 chr13 10072236 10073959
HMEL005143g1 chr20 10147539 10148381
HMEL031211g1 chr11 9021843 9023603
HMEL016460g1 chr17 443679 448187
HMEL037956g1 chr8 3879774 3882115
HMEL014419g1 chr6 13683789 13688878
HMEL037917g1 chr8 2996419 3038781
HMEL035760g1 chr21 11141404 11141784
HMEL004855g1 chr20 10842830 10847510
HMEL009301g1 chr19 8147537 8148570
HMEL032147g1 chr13 13399173 13402238
HMEL031884g1 chr13 4130956 4131319
HMEL036073g1 chr3 4378651 4385211
HMEL008369g2 chr3 8129097 8131040
HMEL011340g3 chr5 7029485 7032790
HMEL006505g4 chr18 4443747 4444316
HMEL009762g1 chr5 8916595 8929973
HMEL017978g3 chr12 445559 448001
HMEL032573g1 chr14 7559652 7563177
HMEL035528g1 chr21 3780656 3792189
HMEL034211g1 chr18 799413 799908
HMEL034037g1 chr17 11555388 11555822
HMEL009840g1 chr4 7881227 7886144
HMEL037112g1 chr6 8591983 8600760
HMEL013667g1 chr10 446623 448446
HMEL031022g1 chr11 3025188 3033330
HMEL032215g1 chr13 15389467 15389976
HMEL006555g1 chr11 7649756 7651622
HMEL034296g1 chr18 4446172 4450460
HMEL012798g1 chr17 8090807 8094538
HMEL012227g1 chr21 11145134 11145703
HMEL022008g1 chr20 11355473 11397913
HMEL004728g1 chr8 3884000 3887200
HMEL014019g1 chr16 685630 698553
HMEL017132g2 chr12 7465039 7479933
HMEL030748g1 chr10 9614662 9623597
HMEL037863g1 chr8 1578342 1582082
HMEL016755g2 chr13 8681498 8695123
HMEL008335g1 chr2 2877432 2890968
HMEL034038g1 chr17 11550519 11553584
HMEL013667g2 chr10 449076 451520
HMEL008369g3 chr3 8133262 8135205
HMEL014543g1 chr1 4301326 4311757
HMEL017978g4 chr12 449283 458224
HMEL032667g1 chr15 725672 733433
HMEL010302g1 chr5 449354 456524
HMEL011340g4 chr5 7033781 7045004
HMEL036747g1 chr5 6245636 6248518
HMEL030372g1 chr9 3761474 3764402
HMEL008463g1 chr21 8326206 8328371
HMEL033774g1 chr17 3349270 3349629
HMEL033963g1 chr17 9361900 9363570
HMEL009731g1 chr13 7504163 7506263
HMEL004955g1 chr8 7968228 7975595
HMEL021971g1 chr17 12452617 12455025
HMEL012996g1 chr16 9065706 9066300
HMEL030350g1 chr9 2854825 2861195
HMEL006554g1 chr11 7652835 7678462
HMEL032252g1 chr13 16876736 16879108
HMEL013329g2 chr10 11992593 11992841
HMEL037315g1 chr6 13690595 13692749
HMEL008369g4 chr3 8135237 8136537
HMEL033602g1 chr16 7789090 7789440
HMEL016730g1 chr15 5761413 5761697
HMEL037531g1 chr7 7566884 7567180
HMEL031633g1 chr12 12788645 12792037
HMEL032802g1 chr15 5761732 5767539
HMEL037532g1 chr7 7567220 7588179
HMEL033109g1 chr1 15743637 15743924
HMEL004728g2 chr8 3887569 3888056
HMEL002457g1 chr3 4385536 4388452
HMEL035494g1 chr21 3096562 3096840
HMEL035050g1 chr20 3761153 3761899
HMEL032216g1 chr13 15394141 15415748
HMEL036098g1 chr3 5728274 5734432
HMEL035495g1 chr21 3096951 3098054
HMEL036563g1 chr4 9414708 9415109
HMEL012305g1 chr16 5034712 5035023
HMEL011695g1 chr16 8320193 8328301
HMEL009731g2 chr13 7506575 7507146
HMEL030018g1 chr1 526013 526814
HMEL010165g1 chr17 11530816 11549395
HMEL033016g1 chr1 12433083 12436680
HMEL014740g1 chr5 6248776 6252293
HMEL011037g2 chr21 452950 453544
HMEL004729g1 chr8 3888903 3892877
HMEL013667g3 chr10 453107 453364
HMEL012996g2 chr16 9068713 9071196
HMEL035051g1 chr20 3762483 3762824
HMEL012226g1 chr21 11150573 11151695
HMEL003894g1 chr6 3970538 3971893
HMEL014420g1 chr6 13693530 13695748
HMEL012799g1 chr17 8097071 8103479
HMEL016022g1 chr5 1361096 1368984
HMEL013667g4 chr10 454638 461482
HMEL031951g1 chr13 5724862 5725761
HMEL035496g1 chr21 3099580 3105376
HMEL031634g1 chr12 12792142 12792580
HMEL017397g1 chr13 14424242 14440958
HMEL037864g1 chr8 1575067 1575375
HMEL003769g1 chr1 528426 531243
HMEL037899g1 chr8 2486085 2486375
HMEL034063g1 chr17 12457836 12460515
HMEL034786g1 chr19 10619232 10621410
HMEL010330g1 chr11 9033975 9037299
HMEL002958g1 chr18 16471731 16472919
HMEL012225g1 chr21 11153061 11174538
HMEL003895g1 chr6 3972817 3980685
HMEL037900g1 chr8 2486714 2487289
HMEL015250g1 chr11 3034330 3042193
HMEL008463g2 chr21 8332729 8337002
HMEL007473g1 chr9 3768085 3772291
HMEL034256g1 chr18 3243905 3244715
HMEL036395g1 chr4 3696879 3721376
HMEL006331g1 chr7 9629574 9630551
HMEL008369g5 chr3 8141216 8142289
HMEL004729g2 chr8 3893040 3894994
HMEL015399g1 chr11 10863946 10867430
HMEL022526g1 chr6 13697018 13700197
HMEL036820g1 chr5 8123740 8132826
HMEL034580g1 chr19 700033 700449
HMEL002957g1 chr18 16473913 16478442
HMEL017561g1 chr12 12795287 12802556
HMEL034064g1 chr17 12460568 12460849
HMEL003771g1 chr1 531604 536757
HMEL032803g1 chr15 5768632 5770071
HMEL017621g1 chr6 11003801 11007475
HMEL031997g1 chr13 7512360 7533288
HMEL012305g2 chr16 5041081 5049781
HMEL036856g1 chr5 8930134 8932115
HMEL003594g1 chr15 7190322 7190870
HMEL034065g1 chr17 12461419 12461892
HMEL008369g6 chr3 8143353 8143682
HMEL034787g1 chr19 10622851 10626005
HMEL030749g1 chr10 9625589 9626080
HMEL011562g2 chr21 12517631 12518080
HMEL004954g1 chr8 7977368 7981917
HMEL007773g2 chr21 4658129 4659545
HMEL012706g1 chr12 11187413 11194375
HMEL004730g1 chr8 3896297 3905848
HMEL032253g1 chr13 16886515 16900273
HMEL035285g1 chr20 10164779 10171624
HMEL014102g1 chr10 9627019 9629148
HMEL013677g1 chr7 8534596 8539990
HMEL006036g1 chr19 10137888 10162728
HMEL017477g1 chr3 2968227 2975524
HMEL011696g1 chr16 8328796 8329602
HMEL033964g1 chr17 9373005 9373277
HMEL002414g1 chr15 737721 746094
HMEL010372g1 chr21 3795987 3812206
HMEL031212g1 chr11 9039634 9041105
HMEL011341g1 chr5 7046097 7050281
HMEL034882g1 chr19 13992212 13999227
HMEL003123g1 chr10 1972519 1974237
HMEL013329g3 chr10 12003884 12012363
HMEL035654g1 chr21 8338967 8339545
HMEL014542g1 chr1 4314793 4322760
HMEL011696g2 chr16 8330298 8334353
HMEL034066g1 chr17 12465102 12465758
HMEL031537g1 chr12 9212529 9216133
HMEL022156g1 chr3 5738866 5754509
HMEL007472g1 chr9 3774840 3776164
HMEL014102g2 chr10 9629725 9633231
HMEL033908g1 chr17 8106270 8108145
HMEL033709g1 chr17 463443 463742
HMEL013668g1 chr10 463673 464893
HMEL011037g3 chr21 463773 476695
HMEL033017g1 chr1 12444112 12446984
HMEL010328g1 chr11 9042096 9046177
HMEL037005g1 chr6 3980876 3982138
HMEL012997g1 chr16 9079696 9081815
HMEL034530g1 chr18 16480315 16480820
HMEL036026g1 chr3 2408376 2420246
HMEL022554g1 chr6 13704178 13705352
HMEL004952g1 chr8 7982545 7996003
HMEL008464g1 chr21 8341401 8381120
HMEL033488g1 chr16 3059905 3071937
HMEL003772g1 chr1 538402 541612
HMEL032148g1 chr13 13419844 13421798
HMEL032980g1 chr16 667005 681409
HMEL005468g1 chr20 12813060 12822619
HMEL007773g3 chr21 4664027 4664986
HMEL005951g1 chr10 10887317 10889057
HMEL036512g1 chr4 7900615 7914163
HMEL013543g1 chr9 3777565 3777994
HMEL032574g1 chr14 7579594 7584870
HMEL007217g1 chr5 3500944 3502157
HMEL036140g1 chr3 6837948 6838235
HMEL033909g1 chr17 8109050 8114619
HMEL022554g2 chr6 13705848 13708030
HMEL013669g1 chr10 466309 467505
HMEL037195g1 chr6 11011634 11020324
HMEL031771g1 chr13 754828 771949
HMEL033018g1 chr1 12447138 12448123
HMEL035299g1 chr20 10865205 10866496
HMEL011562g3 chr21 12525126 12532679
HMEL017560g1 chr12 12804343 12805145
HMEL011342g1 chr5 7052036 7056829
HMEL014930g1 chr18 3255081 3256470
HMEL003124g1 chr10 1978099 1979537
HMEL011697g1 chr16 8335262 8343006
HMEL030750g1 chr10 9634368 9634811
HMEL009515g1 chr7 689049 710060
HMEL013678g1 chr7 8542159 8551482
HMEL034067g1 chr17 12470542 12471235
HMEL002589g1 chr12 9218149 9221774
HMEL012998g1 chr16 9083962 9103471
HMEL017558g1 chr12 12805854 12809784
HMEL035497g1 chr21 3113500 3123070
HMEL022554g3 chr6 13708598 13715768
HMEL036620g1 chr5 1376060 1376314
HMEL031594g1 chr12 11196551 11199168
HMEL032804g1 chr15 5779759 5794933
HMEL002328g1 chr20 10173913 10175349
HMEL030019g1 chr1 543371 547054
HMEL013670g1 chr10 470213 481775
HMEL015997g1 chr6 8616188 8625563
HMEL010327g1 chr11 9049087 9049880
HMEL008336g1 chr2 2899921 2918978
HMEL034531g1 chr18 16486870 16487302
HMEL016024g1 chr5 1377704 1380008
HMEL013331g1 chr10 12012984 12017760
HMEL037957g1 chr8 3907210 3925116
HMEL031330g1 chr12 471433 472898
HMEL002413g1 chr15 747849 748924
HMEL013542g1 chr9 3783301 3785097
HMEL003125g1 chr10 1982168 1988262
HMEL030751g1 chr10 9638232 9638513
HMEL006660g1 chr18 2720420 2730566
HMEL036821g1 chr5 8137737 8138060
HMEL014541g1 chr1 4324205 4327666
HMEL033541g1 chr16 5054326 5058297
HMEL034039g1 chr17 11526311 11529737
HMEL035315g1 chr20 11380030 11382100
HMEL036038g1 chr3 2980083 3030345
HMEL017977g1 chr12 472842 490560
HMEL032457g1 chr14 4471594 4474315
HMEL034883g1 chr19 14003025 14006425
HMEL007737g1 chr13 4159387 4174044
HMEL034532g1 chr18 16488861 16491655
HMEL014101g1 chr10 9639448 9650368
HMEL002326g1 chr20 10177301 10177582
HMEL014931g1 chr18 3260635 3264491
HMEL036797g1 chr5 7057874 7062593
HMEL037663g1 chr7 10694744 10695007
HMEL031538g1 chr12 9223398 9227696
HMEL010326g1 chr11 9051928 9075925
HMEL037664g1 chr7 10695032 10698052
HMEL010963g1 chr17 12476105 12477037
HMEL037006g1 chr6 3991155 4018989
HMEL035286g1 chr20 10178687 10332528
HMEL013542g2 chr9 3786384 3787789
HMEL031023g1 chr11 3052939 3053271
HMEL002413g2 chr15 751185 751965
HMEL031595g1 chr12 11202528 11202818
HMEL005276g1 chr9 475434 481515
HMEL035300g1 chr20 10873935 10891135
HMEL007118g1 chr7 7591456 7615465
HMEL032034g1 chr13 8708947 8719229
HMEL011562g4 chr21 12534261 12535059
HMEL033110g1 chr1 15768035 15769223
HMEL002413g3 chr15 752489 753499
HMEL033910g1 chr17 8119158 8131940
HMEL003401g1 chr1 3249810 3261864
HMEL037196g1 chr6 11022014 11024132
HMEL036180g1 chr3 8160941 8161681
HMEL011698g1 chr16 8344326 8345215
HMEL013331g2 chr10 12018718 12022379
HMEL011562g5 chr21 12535257 12535673
HMEL034068g1 chr17 12479562 12479879
HMEL030326g1 chr9 2224011 2224352
HMEL031635g1 chr12 12814662 12816818
HMEL004655g1 chr4 8790980 8792270
HMEL011562g6 chr21 12535918 12566008
HMEL036311g1 chr4 477735 479237
HMEL031024g1 chr11 3055997 3056347
HMEL032217g1 chr13 15419947 15431971
HMEL032458g1 chr14 4476803 4478370
HMEL014423g1 chr6 13717756 13720288
HMEL034040g1 chr17 11522000 11523972
HMEL034069g1 chr17 12480793 12481290
HMEL034981g1 chr20 751826 752735
HMEL011344g1 chr5 7063053 7064684
HMEL036181g1 chr3 8163086 8163989
HMEL017624g1 chr6 11024317 11030733
HMEL030373g1 chr9 3791015 3792554
HMEL011699g1 chr16 8346973 8348242
HMEL008892g1 chr5 8950630 8952472
HMEL015066g1 chr21 3124114 3124500
HMEL012224g1 chr21 11176640 11189111
HMEL016413g1 chr1 12460140 12465998
HMEL012859g1 chr19 10643550 10644233
HMEL031596g1 chr12 11207224 11216061
HMEL002412g1 chr15 756487 761628
HMEL004951g1 chr8 7998082 7999499
HMEL034041g1 chr17 11520094 11521937
HMEL035529g1 chr21 3814907 3816021
HMEL035557g1 chr21 4678740 4679084
HMEL011344g2 chr5 7064723 7067107
HMEL035433g1 chr21 480326 480601
HMEL035259g1 chr20 9588611 9588997
HMEL036027g1 chr3 2424211 2461575
HMEL031636g1 chr12 12817618 12829317
HMEL012859g2 chr19 10644322 10644606
HMEL034257g1 chr18 3268128 3270223
HMEL003126g1 chr10 1991404 2003103
HMEL030830g1 chr10 12023287 12023926
HMEL036822g1 chr5 8147331 8149560
HMEL007217g2 chr5 3516746 3517556
HMEL002326g2 chr20 10186092 10186412
HMEL014315g1 chr16 660381 664614
HMEL005275g1 chr9 482701 487214
HMEL010164g1 chr17 11514116 11519451
HMEL031557g1 chr12 9895268 9895567
HMEL030831g1 chr10 12025036 12036645
HMEL031998g1 chr13 7537217 7542245
HMEL011345g1 chr5 7067975 7068397
HMEL034245g1 chr18 2732063 2735424
HMEL002955g1 chr18 16499426 16503517
HMEL037630g1 chr7 9656482 9669417
HMEL004654g1 chr4 8797470 8797748
HMEL035434g1 chr21 484232 484867
HMEL032459g1 chr14 4483076 4485257
HMEL009304g1 chr19 8187547 8188619
HMEL010373g1 chr21 3819181 3819740
HMEL006224g1 chr20 3793783 3805501
HMEL002590g1 chr12 9234607 9235425
HMEL022657g1 chr6 13724557 13732389
HMEL004950g1 chr8 8002977 8005131
HMEL022617g1 chr1 558491 563044
HMEL010373g2 chr21 3819967 3820470
HMEL003857g1 chr18 838643 859260
HMEL021069g1 chr4 8798918 8815514
HMEL035498g1 chr21 3130154 3131148
HMEL006553g1 chr11 7687810 7689476
HMEL037197g1 chr6 11031003 11036745
HMEL036823g1 chr5 8151510 8151959
HMEL012859g3 chr19 10649482 10649862
HMEL014933g1 chr18 3273395 3277512
HMEL037113g1 chr6 8631787 8634453
HMEL005802g1 chr15 762703 828449
HMEL009305g1 chr19 8189407 8193884
HMEL002459g1 chr3 4420512 4421404
HMEL005620g1 chr13 16912855 16914679
HMEL009837g1 chr4 7921949 7923564
HMEL036798g1 chr5 7071575 7073046
HMEL006658g1 chr18 2735712 2736053
HMEL037665g1 chr7 10708587 10709254
HMEL010374g1 chr21 3822161 3822970
HMEL008399g1 chr4 5025538 5034756
HMEL032805g1 chr15 5797907 5816623
HMEL015066g2 chr21 3132296 3157161
HMEL006551g1 chr11 7690039 7699511
HMEL036396g1 chr4 3727947 3736942
HMEL014314g1 chr16 656894 658855
HMEL011894g1 chr12 9900435 9912955
HMEL030752g1 chr10 9654462 9669135
HMEL008366g1 chr3 8172489 8175363
HMEL035558g1 chr21 4686815 4687931
HMEL002590g2 chr12 9238402 9239412
HMEL004824g1 chr8 847127 852617
HMEL009836g1 chr4 7924126 7926753
HMEL004636g1 chr8 5218173 5236569
HMEL037901g1 chr8 2520099 2520614
HMEL010163g1 chr17 11500215 11512587
HMEL038221g1 chr9 489626 489937
HMEL031885g1 chr13 4176188 4176511
HMEL002955g2 chr18 16505735 16509565
HMEL007774g1 chr21 4688412 4691564
HMEL016412g1 chr1 12470397 12472381
HMEL035405g1 chr20 14178048 14208273
HMEL031597g1 chr12 11217282 11217545
HMEL034982g1 chr20 763577 765019
HMEL011347g1 chr5 7074800 7075798
HMEL037958g1 chr8 3926264 3933316
HMEL009515g2 chr7 711522 711830
HMEL022008g2 chr20 11397978 11405777
HMEL031025g1 chr11 3068831 3070183
HMEL004004g1 chr19 732613 735484
HMEL011701g1 chr16 8358262 8359534
HMEL011442g1 chr13 15432813 15438590
HMEL037918g1 chr8 3043059 3050135
HMEL009515g3 chr7 712122 718169
HMEL008337g1 chr2 2920076 2921495
HMEL013000g1 chr16 9106699 9110086
HMEL011035g1 chr21 491378 491710
HMEL021859g1 chr15 6571457 6571696
HMEL014934g1 chr18 3279179 3281981
HMEL038147g1 chr8 8009945 8010268
HMEL038148g1 chr8 8010295 8010621
HMEL010375g1 chr21 3827007 3841347
HMEL016411g1 chr1 12473114 12476872
HMEL030327g1 chr9 2239526 2244767
HMEL031637g1 chr12 12830448 12832972
HMEL034246g1 chr18 2741787 2742083
HMEL034070g1 chr17 12495631 12496798
HMEL036748g1 chr5 6289679 6310457
HMEL011348g1 chr5 7078526 7091354
HMEL017976g1 chr12 494257 502395
HMEL003402g1 chr1 3267542 3276125
HMEL011034g1 chr21 494440 538317
HMEL036182g1 chr3 8178827 8180191
HMEL011701g2 chr16 8362137 8362961
HMEL002955g3 chr18 16510459 16511529
HMEL013671g1 chr10 494836 496301
HMEL008338g1 chr2 2923782 2927245
HMEL033196g1 chr2 836478 838555
HMEL022657g2 chr6 13734575 13741083
HMEL009306g1 chr19 8198100 8205766
HMEL030128g1 chr1 6359354 6369421
HMEL011823g1 chr13 13449995 13471206
HMEL017128g1 chr12 7512095 7517549
HMEL012859g4 chr19 10659356 10660264
HMEL009863g1 chr20 12843437 12855842
HMEL003126g2 chr10 2006374 2006740
HMEL005273g1 chr9 496178 504993
HMEL036183g1 chr3 8180426 8180728
HMEL005952g1 chr10 10917881 10918654
HMEL013001g1 chr16 9111870 9115403
HMEL038149g1 chr8 8014518 8014850
HMEL005647g1 chr4 3736962 3748151
HMEL031026g1 chr11 3075152 3075988
HMEL037631g1 chr7 9669784 9670149
HMEL030986g1 chr11 770404 771080
HMEL031999g1 chr13 7551123 7551389
HMEL033489g1 chr16 3092197 3097530
HMEL038150g1 chr8 8015309 8018282
HMEL012223g1 chr21 11194461 11203390
HMEL031638g1 chr12 12834614 12838151
HMEL017626g1 chr6 11042827 11044233
HMEL013672g1 chr10 497657 503018
HMEL013334g1 chr10 12039380 12042303
HMEL004733g1 chr8 3933591 3935887
HMEL006550g1 chr11 7699995 7700435
HMEL031539g1 chr12 9247482 9247859
HMEL012150g1 chr6 974458 981341
HMEL037632g1 chr7 9670955 9671778
HMEL034258g1 chr18 3285712 3307200
HMEL033617g1 chr16 8366692 8367162
HMEL011443g1 chr13 15441259 15446197
HMEL031172g1 chr11 7701491 7702301
HMEL012723g1 chr5 8970571 8985243
HMEL016410g1 chr1 12479769 12481287
HMEL008340g1 chr2 2928390 2931212
HMEL005954g1 chr10 10921119 10925296
HMEL035316g1 chr20 11407290 11408260
HMEL009834g1 chr4 7935056 7936084
HMEL016025g1 chr5 1406806 1436645
HMEL034071g1 chr17 12502566 12504052
HMEL011701g3 chr16 8368592 8369607
HMEL031173g1 chr11 7703511 7704698
HMEL031639g1 chr12 12838766 12839483
HMEL037831g1 chr8 859665 859970
HMEL032316g1 chr14 778898 779418
HMEL016409g1 chr1 12482239 12483575
HMEL002403g1 chr7 9674937 9700380
HMEL009833g1 chr4 7937110 7941646
HMEL036564g1 chr4 9464972 9465476
HMEL004734g1 chr8 3938724 3942529
HMEL016285g1 chr14 3216889 3217884
HMEL010162g1 chr17 11495579 11499256
HMEL003126g3 chr10 2013292 2022148
HMEL017554g1 chr12 12840337 12842916
HMEL017127g1 chr12 7520147 7539341
HMEL013003g1 chr16 9118760 9122239
HMEL034297g1 chr18 4501961 4505995
HMEL015397g1 chr11 10910016 10910675
HMEL008341g1 chr2 2932437 2935742
HMEL013335g1 chr10 12045300 12046712
HMEL016751g1 chr13 8736711 8743950
HMEL006657g1 chr18 2752233 2754783
HMEL031598g1 chr12 11230952 11242793
HMEL037198g1 chr6 11049205 11053562
HMEL021070g1 chr4 8817332 8819343
HMEL034072g1 chr17 12506295 12506690
HMEL003403g1 chr1 3277386 3285812
HMEL003898g1 chr6 4020874 4022327
HMEL007117g1 chr7 7619816 7621326
HMEL006548g1 chr11 7706616 7712364
HMEL005752g1 chr8 3056567 3073836
HMEL013679g1 chr7 8579334 8591683
HMEL030987g1 chr11 778794 797825
HMEL017975g1 chr12 505609 506241
HMEL011570g1 chr20 11412920 11415983
HMEL006686g1 chr8 8023691 8033764
HMEL017486g1 chr18 7168592 7183480
HMEL012304g1 chr16 5088307 5093624
HMEL032522g1 chr14 6373945 6390987
HMEL012223g2 chr21 11203402 11215439
HMEL013336g1 chr10 12048160 12050172
HMEL032191g1 chr13 14475692 14475970
HMEL036545g1 chr4 8820035 8835308
HMEL022632g1 chr6 13746234 13751317
HMEL003899g1 chr6 4023374 4026729
HMEL031640g1 chr12 12843886 12844920
HMEL033632g1 chr16 9122514 9125261
HMEL005272g1 chr9 507272 541981
HMEL037533g1 chr7 7622953 7630405
HMEL030582g1 chr10 507483 518476
HMEL008465g1 chr21 8384041 8385794
HMEL034073g1 chr17 12510022 12510930
HMEL011701g4 chr16 8375263 8376224
HMEL017974g1 chr12 507877 508665
HMEL011349g1 chr5 7092311 7103265
HMEL031641g1 chr12 12845147 12852571
HMEL036423g1 chr4 5045963 5046594
HMEL015396g1 chr11 10915008 10917181
HMEL032218g1 chr13 15450672 15452194
HMEL003948g1 chr1 6372777 6384453
HMEL034074g1 chr17 12510958 12511701
HMEL036184g1 chr3 8193111 8193416
HMEL037959g1 chr8 3944824 3950459
HMEL035799g1 chr21 12567404 12569681
HMEL034075g1 chr17 12511739 12512140
HMEL016408g1 chr1 12489893 12496972
HMEL006223g1 chr20 3818708 3822765
HMEL008465g2 chr21 8386081 8386482
HMEL006656g1 chr18 2758339 2767745
HMEL034076g1 chr17 12512226 12513035
HMEL030832g1 chr10 12051913 12058974
HMEL008465g3 chr21 8386623 8400145
HMEL015996g1 chr6 8655928 8660651
HMEL003900g1 chr6 4027078 4029732
HMEL011570g2 chr20 11417704 11422850
HMEL016285g2 chr14 3224559 3224897
HMEL032112g1 chr13 12244130 12244593
HMEL017627g1 chr6 11056005 11056442
HMEL034042g1 chr17 11486158 11491443
HMEL017973g1 chr12 511034 513053
HMEL032035g1 chr13 8744296 8746782
HMEL031174g1 chr11 7713490 7713951
HMEL033775g1 chr17 3410835 3411128
HMEL017628g1 chr6 11056940 11063036
HMEL011703g1 chr16 8379862 8380732
HMEL034716g1 chr19 8215605 8216680
HMEL011561g1 chr21 12570974 12583749
HMEL037742g1 chr7 13389171 13390401
HMEL033633g1 chr16 9128208 9128543
